2|choose_object|0|["choice"]|-|["Full Game Seat 1"]
74|priority|1|["pass_priority"]|-|["Pass priority"]
76|priority|0|["pass_priority"]|-|["Pass priority"]
78|priority|1|["pass_priority"]|-|["Pass priority"]
80|priority|0|["pass_priority"]|-|["Pass priority"]
82|priority|1|["pass_priority"]|-|["Pass priority"]
84|priority|0|["pass_priority"]|-|["Pass priority"]
86|priority|1|["pass_priority"]|-|["Pass priority"]
88|priority|0|["pass_priority"]|-|["Pass priority"]
90|priority|1|["pass_priority"]|-|["Pass priority"]
92|priority|0|["pass_priority"]|-|["Pass priority"]
94|priority|1|["pass_priority"]|-|["Pass priority"]
96|priority|0|["pass_priority"]|-|["Pass priority"]
98|priority|1|["pass_priority"]|-|["Pass priority"]
100|priority|0|["pass_priority"]|-|["Pass priority"]
102|priority|0|["pass_priority"]|-|["Pass priority"]
104|priority|1|["pass_priority"]|-|["Pass priority"]
106|priority|0|["pass_priority"]|-|["Pass priority"]
108|priority|1|["pass_priority"]|-|["Pass priority"]
110|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
112|priority|0|["pass_priority"]|-|["Pass priority"]
114|priority|1|["pass_priority"]|-|["Pass priority"]
116|priority|0|["pass_priority"]|-|["Pass priority"]
118|priority|1|["pass_priority"]|-|["Pass priority"]
120|declare_attacker|0|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 2"]
122|priority|0|["pass_priority"]|-|["Pass priority"]
124|priority|1|["pass_priority"]|-|["Pass priority"]
126|declare_blocker|1|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Isamaru, Hound of Konda"]
128|priority|0|["pass_priority"]|-|["Pass priority"]
130|priority|1|["pass_priority"]|-|["Pass priority"]
132|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
134|choose_use|1|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
136|priority|0|["pass_priority"]|-|["Pass priority"]
138|priority|1|["pass_priority"]|-|["Pass priority"]
140|priority|0|["pass_priority"]|-|["Pass priority"]
142|priority|1|["pass_priority"]|-|["Pass priority"]
144|priority|0|["pass_priority"]|-|["Pass priority"]
146|priority|1|["pass_priority"]|-|["Pass priority"]
148|priority|0|["pass_priority"]|-|["Pass priority"]
150|priority|1|["pass_priority"]|-|["Pass priority"]
152|priority|1|["pass_priority"]|-|["Pass priority"]
154|priority|0|["pass_priority"]|-|["Pass priority"]
156|priority|1|["pass_priority"]|-|["Pass priority"]
158|priority|0|["pass_priority"]|-|["Pass priority"]
160|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
162|priority|1|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
164|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
166|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
168|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
170|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
172|priority|1|["pass_priority"]|-|["Pass priority"]
174|priority|0|["pass_priority"]|-|["Pass priority"]
176|priority|1|["pass_priority"]|-|["Pass priority"]
178|priority|0|["pass_priority"]|-|["Pass priority"]
180|priority|1|["pass_priority"]|-|["Pass priority"]
182|priority|0|["pass_priority"]|-|["Pass priority"]
184|priority|1|["pass_priority"]|-|["Pass priority"]
186|priority|0|["pass_priority"]|-|["Pass priority"]
188|priority|1|["pass_priority"]|-|["Pass priority"]
190|priority|0|["pass_priority"]|-|["Pass priority"]
192|priority|1|["pass_priority"]|-|["Pass priority"]
194|priority|0|["pass_priority"]|-|["Pass priority"]
196|priority|1|["pass_priority"]|-|["Pass priority"]
198|priority|0|["pass_priority"]|-|["Pass priority"]
200|priority|0|["pass_priority"]|-|["Pass priority"]
202|priority|1|["pass_priority"]|-|["Pass priority"]
204|priority|0|["pass_priority"]|-|["Pass priority"]
206|priority|1|["pass_priority"]|-|["Pass priority"]
208|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
210|priority|0|["activated_ability"]|-|["Fiendslayer Paladin — Cast Fiendslayer Paladin"]
212|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
214|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
216|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
218|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
220|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
222|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
224|priority|0|["pass_priority"]|-|["Pass priority"]
226|priority|1|["pass_priority"]|-|["Pass priority"]
228|priority|0|["pass_priority"]|-|["Pass priority"]
230|priority|1|["pass_priority"]|-|["Pass priority"]
232|priority|0|["pass_priority"]|-|["Pass priority"]
234|priority|1|["pass_priority"]|-|["Pass priority"]
236|priority|0|["pass_priority"]|-|["Pass priority"]
238|priority|1|["pass_priority"]|-|["Pass priority"]
240|priority|0|["pass_priority"]|-|["Pass priority"]
242|priority|1|["pass_priority"]|-|["Pass priority"]
244|priority|0|["pass_priority"]|-|["Pass priority"]
246|priority|1|["pass_priority"]|-|["Pass priority"]
248|priority|0|["pass_priority"]|-|["Pass priority"]
250|priority|1|["pass_priority"]|-|["Pass priority"]
252|priority|1|["pass_priority"]|-|["Pass priority"]
254|priority|0|["pass_priority"]|-|["Pass priority"]
256|priority|1|["pass_priority"]|-|["Pass priority"]
258|priority|0|["pass_priority"]|-|["Pass priority"]
260|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
262|priority|1|["pass_priority"]|-|["Pass priority"]
264|priority|0|["pass_priority"]|-|["Pass priority"]
266|priority|1|["pass_priority"]|-|["Pass priority"]
268|priority|0|["pass_priority"]|-|["Pass priority"]
270|declare_attacker|1|["declare_attacker"]|-|["Silver Knight attacks Full Game Seat 1"]
272|priority|1|["pass_priority"]|-|["Pass priority"]
274|priority|0|["pass_priority"]|-|["Pass priority"]
276|declare_blocker|0|["declare_blocker"]|-|["Fiendslayer Paladin blocks Silver Knight"]
278|priority|1|["pass_priority"]|-|["Pass priority"]
280|priority|0|["pass_priority"]|-|["Pass priority"]
282|priority|1|["pass_priority"]|-|["Pass priority"]
284|priority|0|["pass_priority"]|-|["Pass priority"]
286|priority|1|["pass_priority"]|-|["Pass priority"]
288|priority|0|["pass_priority"]|-|["Pass priority"]
290|priority|1|["pass_priority"]|-|["Pass priority"]
292|priority|0|["pass_priority"]|-|["Pass priority"]
294|priority|1|["pass_priority"]|-|["Pass priority"]
296|priority|0|["pass_priority"]|-|["Pass priority"]
298|priority|0|["pass_priority"]|-|["Pass priority"]
300|priority|1|["pass_priority"]|-|["Pass priority"]
302|priority|0|["pass_priority"]|-|["Pass priority"]
304|priority|1|["pass_priority"]|-|["Pass priority"]
306|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
308|priority|0|["pass_priority"]|-|["Pass priority"]
310|priority|1|["pass_priority"]|-|["Pass priority"]
312|priority|0|["pass_priority"]|-|["Pass priority"]
314|priority|1|["pass_priority"]|-|["Pass priority"]
316|priority|0|["pass_priority"]|-|["Pass priority"]
318|priority|1|["pass_priority"]|-|["Pass priority"]
320|priority|0|["pass_priority"]|-|["Pass priority"]
322|priority|1|["pass_priority"]|-|["Pass priority"]
324|priority|0|["pass_priority"]|-|["Pass priority"]
326|priority|1|["pass_priority"]|-|["Pass priority"]
328|priority|0|["pass_priority"]|-|["Pass priority"]
330|priority|1|["pass_priority"]|-|["Pass priority"]
332|priority|1|["pass_priority"]|-|["Pass priority"]
334|priority|0|["pass_priority"]|-|["Pass priority"]
336|priority|1|["pass_priority"]|-|["Pass priority"]
338|priority|0|["pass_priority"]|-|["Pass priority"]
340|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
342|priority|1|["pass_priority"]|-|["Pass priority"]
344|priority|0|["pass_priority"]|-|["Pass priority"]
346|priority|1|["pass_priority"]|-|["Pass priority"]
348|priority|0|["pass_priority"]|-|["Pass priority"]
350|priority|1|["pass_priority"]|-|["Pass priority"]
352|priority|0|["pass_priority"]|-|["Pass priority"]
354|priority|1|["pass_priority"]|-|["Pass priority"]
356|priority|0|["pass_priority"]|-|["Pass priority"]
358|priority|1|["pass_priority"]|-|["Pass priority"]
360|priority|0|["pass_priority"]|-|["Pass priority"]
362|priority|1|["pass_priority"]|-|["Pass priority"]
364|priority|0|["pass_priority"]|-|["Pass priority"]
366|priority|0|["pass_priority"]|-|["Pass priority"]
368|priority|1|["pass_priority"]|-|["Pass priority"]
370|priority|0|["pass_priority"]|-|["Pass priority"]
372|priority|1|["pass_priority"]|-|["Pass priority"]
374|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
376|priority|0|["pass_priority"]|-|["Pass priority"]
378|priority|1|["pass_priority"]|-|["Pass priority"]
380|priority|0|["pass_priority"]|-|["Pass priority"]
382|priority|1|["pass_priority"]|-|["Pass priority"]
384|priority|0|["pass_priority"]|-|["Pass priority"]
386|priority|1|["pass_priority"]|-|["Pass priority"]
388|priority|0|["pass_priority"]|-|["Pass priority"]
390|priority|1|["pass_priority"]|-|["Pass priority"]
392|priority|0|["pass_priority"]|-|["Pass priority"]
394|priority|1|["pass_priority"]|-|["Pass priority"]
396|priority|0|["pass_priority"]|-|["Pass priority"]
398|priority|1|["pass_priority"]|-|["Pass priority"]
400|priority|1|["pass_priority"]|-|["Pass priority"]
402|priority|0|["pass_priority"]|-|["Pass priority"]
404|priority|1|["pass_priority"]|-|["Pass priority"]
406|priority|0|["pass_priority"]|-|["Pass priority"]
408|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
410|priority|1|["pass_priority"]|-|["Pass priority"]
412|priority|0|["pass_priority"]|-|["Pass priority"]
414|priority|1|["pass_priority"]|-|["Pass priority"]
416|priority|0|["pass_priority"]|-|["Pass priority"]
418|priority|1|["pass_priority"]|-|["Pass priority"]
420|priority|0|["pass_priority"]|-|["Pass priority"]
422|priority|1|["pass_priority"]|-|["Pass priority"]
424|priority|0|["pass_priority"]|-|["Pass priority"]
426|priority|1|["pass_priority"]|-|["Pass priority"]
428|priority|0|["pass_priority"]|-|["Pass priority"]
430|priority|1|["pass_priority"]|-|["Pass priority"]
432|priority|0|["pass_priority"]|-|["Pass priority"]
434|priority|0|["pass_priority"]|-|["Pass priority"]
436|priority|1|["pass_priority"]|-|["Pass priority"]
438|priority|0|["pass_priority"]|-|["Pass priority"]
440|priority|1|["pass_priority"]|-|["Pass priority"]
442|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
444|priority|0|["activated_ability"]|-|["Brimaz, King of Oreskos — Cast Brimaz, King of Oreskos"]
446|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
448|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
450|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
452|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
454|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
456|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
458|priority|0|["pass_priority"]|-|["Pass priority"]
460|priority|1|["pass_priority"]|-|["Pass priority"]
462|priority|0|["pass_priority"]|-|["Pass priority"]
464|priority|1|["pass_priority"]|-|["Pass priority"]
466|priority|0|["pass_priority"]|-|["Pass priority"]
468|priority|1|["pass_priority"]|-|["Pass priority"]
470|priority|0|["pass_priority"]|-|["Pass priority"]
472|priority|1|["pass_priority"]|-|["Pass priority"]
474|priority|0|["pass_priority"]|-|["Pass priority"]
476|priority|1|["pass_priority"]|-|["Pass priority"]
478|priority|0|["pass_priority"]|-|["Pass priority"]
480|priority|1|["pass_priority"]|-|["Pass priority"]
482|priority|0|["pass_priority"]|-|["Pass priority"]
484|priority|1|["pass_priority"]|-|["Pass priority"]
486|priority|1|["pass_priority"]|-|["Pass priority"]
488|priority|0|["pass_priority"]|-|["Pass priority"]
490|priority|1|["pass_priority"]|-|["Pass priority"]
492|priority|0|["pass_priority"]|-|["Pass priority"]
494|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
496|priority|1|["pass_priority"]|-|["Pass priority"]
498|priority|0|["pass_priority"]|-|["Pass priority"]
500|priority|1|["pass_priority"]|-|["Pass priority"]
502|priority|0|["pass_priority"]|-|["Pass priority"]
504|priority|1|["pass_priority"]|-|["Pass priority"]
506|priority|0|["pass_priority"]|-|["Pass priority"]
508|priority|1|["pass_priority"]|-|["Pass priority"]
510|priority|0|["pass_priority"]|-|["Pass priority"]
512|priority|1|["pass_priority"]|-|["Pass priority"]
514|priority|0|["pass_priority"]|-|["Pass priority"]
516|priority|1|["pass_priority"]|-|["Pass priority"]
518|priority|0|["pass_priority"]|-|["Pass priority"]
520|priority|0|["pass_priority"]|-|["Pass priority"]
522|priority|1|["pass_priority"]|-|["Pass priority"]
524|priority|0|["pass_priority"]|-|["Pass priority"]
526|priority|1|["pass_priority"]|-|["Pass priority"]
528|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
530|priority|0|["activated_ability"]|-|["Captain of the Watch — Cast Captain of the Watch"]
532|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
534|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
536|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
538|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
540|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
542|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
544|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
546|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
548|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
550|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
552|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
554|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
556|priority|0|["pass_priority"]|-|["Pass priority"]
558|priority|1|["pass_priority"]|-|["Pass priority"]
560|priority|0|["pass_priority"]|-|["Pass priority"]
562|priority|1|["pass_priority"]|-|["Pass priority"]
564|priority|0|["pass_priority"]|-|["Pass priority"]
566|priority|1|["pass_priority"]|-|["Pass priority"]
568|priority|0|["pass_priority"]|-|["Pass priority"]
570|priority|1|["pass_priority"]|-|["Pass priority"]
572|declare_attacker|0|["declare_attacker"]|-|["Brimaz, King of Oreskos attacks Full Game Seat 2"]
574|priority|0|["pass_priority"]|-|["Pass priority"]
576|priority|1|["pass_priority"]|-|["Pass priority"]
578|priority|0|["pass_priority"]|-|["Pass priority"]
580|priority|1|["pass_priority"]|-|["Pass priority"]
582|priority|0|["pass_priority"]|-|["Pass priority"]
584|priority|1|["pass_priority"]|-|["Pass priority"]
586|priority|0|["pass_priority"]|-|["Pass priority"]
588|priority|1|["pass_priority"]|-|["Pass priority"]
590|priority|0|["pass_priority"]|-|["Pass priority"]
592|priority|1|["pass_priority"]|-|["Pass priority"]
594|priority|0|["pass_priority"]|-|["Pass priority"]
596|priority|1|["pass_priority"]|-|["Pass priority"]
598|priority|0|["pass_priority"]|-|["Pass priority"]
600|priority|1|["pass_priority"]|-|["Pass priority"]
602|priority|1|["pass_priority"]|-|["Pass priority"]
604|priority|0|["pass_priority"]|-|["Pass priority"]
606|priority|1|["pass_priority"]|-|["Pass priority"]
608|priority|0|["pass_priority"]|-|["Pass priority"]
610|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
612|priority|1|["activated_ability"]|-|["Angel of Serenity — Cast Angel of Serenity"]
614|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
616|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
618|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
620|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
622|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
624|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
626|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
628|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
630|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
632|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
634|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
636|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
638|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
640|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
642|priority|1|["pass_priority"]|-|["Pass priority"]
644|priority|0|["pass_priority"]|-|["Pass priority"]
646|target|1|["target"]|-|["Brimaz, King of Oreskos"]
648|target|1|["target"]|-|["Captain of the Watch"]
650|target|1|["target"]|-|["Cat Soldier Token"]
652|priority|1|["pass_priority"]|-|["Pass priority"]
654|priority|0|["pass_priority"]|-|["Pass priority"]
656|choose_use|1|["boolean"]|-|["No"]
658|priority|1|["pass_priority"]|-|["Pass priority"]
660|priority|0|["pass_priority"]|-|["Pass priority"]
662|priority|1|["pass_priority"]|-|["Pass priority"]
664|priority|0|["pass_priority"]|-|["Pass priority"]
666|priority|1|["pass_priority"]|-|["Pass priority"]
668|priority|0|["pass_priority"]|-|["Pass priority"]
670|priority|1|["pass_priority"]|-|["Pass priority"]
672|priority|0|["pass_priority"]|-|["Pass priority"]
674|priority|1|["pass_priority"]|-|["Pass priority"]
676|priority|0|["pass_priority"]|-|["Pass priority"]
678|priority|1|["pass_priority"]|-|["Pass priority"]
680|priority|0|["pass_priority"]|-|["Pass priority"]
682|priority|0|["pass_priority"]|-|["Pass priority"]
684|priority|1|["pass_priority"]|-|["Pass priority"]
686|priority|0|["pass_priority"]|-|["Pass priority"]
688|priority|1|["pass_priority"]|-|["Pass priority"]
690|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
692|priority|0|["activated_ability"]|-|["Elesh Norn, Grand Cenobite — Cast Elesh Norn, Grand Cenobite"]
694|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
696|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
698|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
700|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
702|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
704|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
706|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
708|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
710|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
712|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
714|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
716|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
718|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
720|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
722|priority|0|["pass_priority"]|-|["Pass priority"]
724|priority|1|["pass_priority"]|-|["Pass priority"]
726|priority|0|["pass_priority"]|-|["Pass priority"]
728|priority|1|["pass_priority"]|-|["Pass priority"]
730|priority|0|["pass_priority"]|-|["Pass priority"]
732|priority|1|["pass_priority"]|-|["Pass priority"]
734|declare_attacker|0|["declare_attacker"]|-|["Brimaz, King of Oreskos attacks Full Game Seat 2"]
736|declare_attacker|0|["declare_attacker"]|-|["Captain of the Watch attacks Full Game Seat 2"]
738|declare_attacker|0|["declare_attacker"]|-|["Cat Soldier Token attacks Full Game Seat 2"]
740|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
742|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
744|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
746|priority|0|["pass_priority"]|-|["Pass priority"]
748|priority|1|["pass_priority"]|-|["Pass priority"]
750|priority|0|["pass_priority"]|-|["Pass priority"]
752|priority|1|["pass_priority"]|-|["Pass priority"]
754|declare_blocker|1|["declare_blocker"]|-|["Angel of Serenity blocks Brimaz, King of Oreskos"]
756|priority|0|["pass_priority"]|-|["Pass priority"]
758|priority|1|["pass_priority"]|-|["Pass priority"]
760|priority|0|["pass_priority"]|-|["Pass priority"]
762|priority|1|["pass_priority"]|-|["Pass priority"]
764|priority|0|["pass_priority"]|-|["Pass priority"]
766|priority|1|["pass_priority"]|-|["Pass priority"]
768|priority|0|["pass_priority"]|-|["Pass priority"]
770|priority|1|["pass_priority"]|-|["Pass priority"]
772|priority|0|["pass_priority"]|-|["Pass priority"]
774|priority|1|["pass_priority"]|-|["Pass priority"]
776|priority|0|["pass_priority"]|-|["Pass priority"]
778|priority|1|["pass_priority"]|-|["Pass priority"]
780|priority|1|["pass_priority"]|-|["Pass priority"]
782|priority|0|["pass_priority"]|-|["Pass priority"]
784|priority|1|["pass_priority"]|-|["Pass priority"]
786|priority|0|["pass_priority"]|-|["Pass priority"]
788|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
790|priority|1|["activated_ability"]|-|["Avacyn, Angel of Hope — Cast Avacyn, Angel of Hope"]
792|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
794|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
796|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
798|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
800|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
802|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
804|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
806|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
808|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
810|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
812|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
814|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
816|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
818|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
820|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
822|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
824|priority|1|["pass_priority"]|-|["Pass priority"]
826|priority|0|["pass_priority"]|-|["Pass priority"]
828|priority|1|["pass_priority"]|-|["Pass priority"]
830|priority|0|["pass_priority"]|-|["Pass priority"]
832|priority|1|["pass_priority"]|-|["Pass priority"]
834|priority|0|["pass_priority"]|-|["Pass priority"]
836|priority|1|["pass_priority"]|-|["Pass priority"]
838|priority|0|["pass_priority"]|-|["Pass priority"]
840|priority|1|["pass_priority"]|-|["Pass priority"]
842|priority|0|["pass_priority"]|-|["Pass priority"]
844|priority|1|["pass_priority"]|-|["Pass priority"]
846|priority|0|["pass_priority"]|-|["Pass priority"]
848|priority|1|["pass_priority"]|-|["Pass priority"]
850|priority|0|["pass_priority"]|-|["Pass priority"]
852|priority|0|["pass_priority"]|-|["Pass priority"]
854|priority|1|["pass_priority"]|-|["Pass priority"]
856|priority|0|["pass_priority"]|-|["Pass priority"]
858|priority|1|["pass_priority"]|-|["Pass priority"]
860|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
862|priority|0|["activated_ability"]|-|["Banisher Priest — Cast Banisher Priest"]
864|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
866|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
868|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
870|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
872|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
874|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
876|priority|0|["pass_priority"]|-|["Pass priority"]
878|priority|1|["pass_priority"]|-|["Pass priority"]
880|target|0|["target"]|-|["Avacyn, Angel of Hope"]
882|priority|0|["pass_priority"]|-|["Pass priority"]
884|priority|1|["pass_priority"]|-|["Pass priority"]
886|priority|0|["activated_ability"]|-|["Serra Angel — Cast Serra Angel"]
888|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
890|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
892|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
894|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
896|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
898|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
900|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
902|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
904|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
906|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
908|priority|0|["pass_priority"]|-|["Pass priority"]
910|priority|1|["pass_priority"]|-|["Pass priority"]
912|priority|0|["pass_priority"]|-|["Pass priority"]
914|priority|1|["pass_priority"]|-|["Pass priority"]
916|priority|0|["pass_priority"]|-|["Pass priority"]
918|priority|1|["pass_priority"]|-|["Pass priority"]
920|declare_attacker|0|["declare_attacker"]|-|["Brimaz, King of Oreskos attacks Full Game Seat 2"]
922|declare_attacker|0|["declare_attacker"]|-|["Captain of the Watch attacks Full Game Seat 2"]
924|declare_attacker|0|["declare_attacker"]|-|["Cat Soldier Token attacks Full Game Seat 2"]
