2|choose_object|3|["choice"]|-|["Full Game Seat 1"]
406|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
408|choose_use|1|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
410|priority|0|["pass_priority"]|-|["Pass priority"]
412|priority|3|["pass_priority"]|-|["Pass priority"]
414|priority|2|["pass_priority"]|-|["Pass priority"]
416|priority|1|["pass_priority"]|-|["Pass priority"]
418|priority|0|["pass_priority"]|-|["Pass priority"]
420|priority|3|["pass_priority"]|-|["Pass priority"]
422|priority|2|["pass_priority"]|-|["Pass priority"]
424|priority|1|["pass_priority"]|-|["Pass priority"]
426|priority|0|["pass_priority"]|-|["Pass priority"]
428|priority|3|["pass_priority"]|-|["Pass priority"]
430|priority|2|["pass_priority"]|-|["Pass priority"]
432|priority|1|["pass_priority"]|-|["Pass priority"]
434|priority|0|["pass_priority"]|-|["Pass priority"]
436|priority|3|["pass_priority"]|-|["Pass priority"]
438|priority|2|["pass_priority"]|-|["Pass priority"]
440|priority|1|["pass_priority"]|-|["Pass priority"]
442|priority|3|["pass_priority"]|-|["Pass priority"]
444|priority|2|["pass_priority"]|-|["Pass priority"]
446|priority|1|["pass_priority"]|-|["Pass priority"]
448|priority|0|["pass_priority"]|-|["Pass priority"]
450|priority|3|["pass_priority"]|-|["Pass priority"]
452|priority|2|["pass_priority"]|-|["Pass priority"]
454|priority|1|["pass_priority"]|-|["Pass priority"]
456|priority|0|["pass_priority"]|-|["Pass priority"]
458|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
460|priority|3|["activated_ability"]|-|["Imposing Sovereign — Cast Imposing Sovereign"]
462|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
464|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
466|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
468|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
470|priority|3|["pass_priority"]|-|["Pass priority"]
472|priority|2|["pass_priority"]|-|["Pass priority"]
474|priority|1|["pass_priority"]|-|["Pass priority"]
476|priority|0|["pass_priority"]|-|["Pass priority"]
478|priority|3|["pass_priority"]|-|["Pass priority"]
480|priority|2|["pass_priority"]|-|["Pass priority"]
482|priority|1|["pass_priority"]|-|["Pass priority"]
484|priority|0|["pass_priority"]|-|["Pass priority"]
486|priority|3|["pass_priority"]|-|["Pass priority"]
488|priority|2|["pass_priority"]|-|["Pass priority"]
490|priority|1|["pass_priority"]|-|["Pass priority"]
492|priority|0|["pass_priority"]|-|["Pass priority"]
494|declare_attacker|3|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 1"]
496|priority|3|["pass_priority"]|-|["Pass priority"]
498|priority|2|["pass_priority"]|-|["Pass priority"]
500|priority|1|["pass_priority"]|-|["Pass priority"]
502|priority|0|["pass_priority"]|-|["Pass priority"]
504|declare_blocker|0|["declare_blocker"]|-|["Elite Inquisitor blocks Isamaru, Hound of Konda"]
506|priority|3|["pass_priority"]|-|["Pass priority"]
508|priority|2|["pass_priority"]|-|["Pass priority"]
510|priority|1|["pass_priority"]|-|["Pass priority"]
512|priority|0|["pass_priority"]|-|["Pass priority"]
514|choose_use|3|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
516|priority|3|["pass_priority"]|-|["Pass priority"]
518|priority|2|["pass_priority"]|-|["Pass priority"]
520|priority|1|["pass_priority"]|-|["Pass priority"]
522|priority|0|["pass_priority"]|-|["Pass priority"]
524|priority|3|["pass_priority"]|-|["Pass priority"]
526|priority|2|["pass_priority"]|-|["Pass priority"]
528|priority|1|["pass_priority"]|-|["Pass priority"]
530|priority|0|["pass_priority"]|-|["Pass priority"]
532|priority|3|["pass_priority"]|-|["Pass priority"]
534|priority|2|["pass_priority"]|-|["Pass priority"]
536|priority|1|["pass_priority"]|-|["Pass priority"]
538|priority|0|["pass_priority"]|-|["Pass priority"]
540|priority|3|["pass_priority"]|-|["Pass priority"]
542|priority|2|["pass_priority"]|-|["Pass priority"]
544|priority|1|["pass_priority"]|-|["Pass priority"]
546|priority|0|["pass_priority"]|-|["Pass priority"]
548|priority|2|["pass_priority"]|-|["Pass priority"]
550|priority|1|["pass_priority"]|-|["Pass priority"]
552|priority|0|["pass_priority"]|-|["Pass priority"]
554|priority|3|["pass_priority"]|-|["Pass priority"]
556|priority|2|["pass_priority"]|-|["Pass priority"]
558|priority|1|["pass_priority"]|-|["Pass priority"]
560|priority|0|["pass_priority"]|-|["Pass priority"]
562|priority|3|["pass_priority"]|-|["Pass priority"]
564|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
566|priority|2|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
568|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
570|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
572|priority|2|["pass_priority"]|-|["Pass priority"]
574|priority|1|["pass_priority"]|-|["Pass priority"]
576|priority|0|["pass_priority"]|-|["Pass priority"]
578|priority|3|["pass_priority"]|-|["Pass priority"]
580|priority|2|["pass_priority"]|-|["Pass priority"]
582|priority|1|["pass_priority"]|-|["Pass priority"]
584|priority|0|["pass_priority"]|-|["Pass priority"]
586|priority|3|["pass_priority"]|-|["Pass priority"]
588|priority|2|["pass_priority"]|-|["Pass priority"]
590|priority|1|["pass_priority"]|-|["Pass priority"]
592|priority|0|["pass_priority"]|-|["Pass priority"]
594|priority|3|["pass_priority"]|-|["Pass priority"]
596|declare_attacker|2|["declare_attacker"]|-|["Champion of the Parish attacks Full Game Seat 1"]
598|priority|2|["pass_priority"]|-|["Pass priority"]
600|priority|1|["pass_priority"]|-|["Pass priority"]
602|priority|0|["pass_priority"]|-|["Pass priority"]
604|priority|3|["pass_priority"]|-|["Pass priority"]
606|declare_blocker|0|["declare_blocker"]|-|["Elite Inquisitor blocks Champion of the Parish"]
608|priority|2|["pass_priority"]|-|["Pass priority"]
610|priority|1|["pass_priority"]|-|["Pass priority"]
612|priority|0|["pass_priority"]|-|["Pass priority"]
614|priority|3|["pass_priority"]|-|["Pass priority"]
616|priority|2|["pass_priority"]|-|["Pass priority"]
618|priority|1|["pass_priority"]|-|["Pass priority"]
620|priority|0|["pass_priority"]|-|["Pass priority"]
622|priority|3|["pass_priority"]|-|["Pass priority"]
624|priority|2|["pass_priority"]|-|["Pass priority"]
626|priority|1|["pass_priority"]|-|["Pass priority"]
628|priority|0|["pass_priority"]|-|["Pass priority"]
630|priority|3|["pass_priority"]|-|["Pass priority"]
632|priority|2|["pass_priority"]|-|["Pass priority"]
634|priority|1|["pass_priority"]|-|["Pass priority"]
636|priority|0|["pass_priority"]|-|["Pass priority"]
638|priority|3|["pass_priority"]|-|["Pass priority"]
640|priority|2|["pass_priority"]|-|["Pass priority"]
642|priority|1|["pass_priority"]|-|["Pass priority"]
644|priority|0|["pass_priority"]|-|["Pass priority"]
646|priority|3|["pass_priority"]|-|["Pass priority"]
648|priority|1|["pass_priority"]|-|["Pass priority"]
650|priority|0|["pass_priority"]|-|["Pass priority"]
652|priority|3|["pass_priority"]|-|["Pass priority"]
654|priority|2|["pass_priority"]|-|["Pass priority"]
656|priority|1|["pass_priority"]|-|["Pass priority"]
658|priority|0|["pass_priority"]|-|["Pass priority"]
660|priority|3|["pass_priority"]|-|["Pass priority"]
662|priority|2|["pass_priority"]|-|["Pass priority"]
664|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
666|priority|1|["activated_ability"]|-|["Elite Inquisitor — Cast Elite Inquisitor"]
668|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
670|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
672|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
674|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
676|priority|1|["pass_priority"]|-|["Pass priority"]
678|priority|0|["pass_priority"]|-|["Pass priority"]
680|priority|3|["pass_priority"]|-|["Pass priority"]
682|priority|2|["pass_priority"]|-|["Pass priority"]
684|priority|1|["pass_priority"]|-|["Pass priority"]
686|priority|0|["pass_priority"]|-|["Pass priority"]
688|priority|3|["pass_priority"]|-|["Pass priority"]
690|priority|2|["pass_priority"]|-|["Pass priority"]
692|priority|1|["pass_priority"]|-|["Pass priority"]
694|priority|0|["pass_priority"]|-|["Pass priority"]
696|priority|3|["pass_priority"]|-|["Pass priority"]
698|priority|2|["pass_priority"]|-|["Pass priority"]
700|priority|1|["pass_priority"]|-|["Pass priority"]
702|priority|0|["pass_priority"]|-|["Pass priority"]
704|priority|3|["pass_priority"]|-|["Pass priority"]
706|priority|2|["pass_priority"]|-|["Pass priority"]
708|priority|1|["pass_priority"]|-|["Pass priority"]
710|priority|0|["pass_priority"]|-|["Pass priority"]
712|priority|3|["pass_priority"]|-|["Pass priority"]
714|priority|2|["pass_priority"]|-|["Pass priority"]
716|priority|1|["pass_priority"]|-|["Pass priority"]
718|priority|0|["pass_priority"]|-|["Pass priority"]
720|priority|3|["pass_priority"]|-|["Pass priority"]
722|priority|2|["pass_priority"]|-|["Pass priority"]
724|priority|1|["pass_priority"]|-|["Pass priority"]
726|priority|0|["pass_priority"]|-|["Pass priority"]
728|priority|3|["pass_priority"]|-|["Pass priority"]
730|priority|2|["pass_priority"]|-|["Pass priority"]
732|priority|0|["pass_priority"]|-|["Pass priority"]
734|priority|3|["pass_priority"]|-|["Pass priority"]
736|priority|2|["pass_priority"]|-|["Pass priority"]
738|priority|1|["pass_priority"]|-|["Pass priority"]
740|priority|0|["pass_priority"]|-|["Pass priority"]
742|priority|3|["pass_priority"]|-|["Pass priority"]
744|priority|2|["pass_priority"]|-|["Pass priority"]
746|priority|1|["pass_priority"]|-|["Pass priority"]
748|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
750|priority|0|["activated_ability"]|-|["Champion of the Parish — Cast Champion of the Parish"]
752|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
754|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
756|priority|0|["pass_priority"]|-|["Pass priority"]
758|priority|3|["pass_priority"]|-|["Pass priority"]
760|priority|2|["pass_priority"]|-|["Pass priority"]
762|priority|1|["pass_priority"]|-|["Pass priority"]
764|priority|0|["activated_ability"]|-|["Precinct Captain — Cast Precinct Captain"]
766|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
768|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
770|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
772|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
774|priority|0|["pass_priority"]|-|["Pass priority"]
776|priority|3|["pass_priority"]|-|["Pass priority"]
778|priority|2|["pass_priority"]|-|["Pass priority"]
780|priority|1|["pass_priority"]|-|["Pass priority"]
782|priority|0|["pass_priority"]|-|["Pass priority"]
784|priority|3|["pass_priority"]|-|["Pass priority"]
786|priority|2|["pass_priority"]|-|["Pass priority"]
788|priority|1|["pass_priority"]|-|["Pass priority"]
790|priority|0|["pass_priority"]|-|["Pass priority"]
792|priority|3|["pass_priority"]|-|["Pass priority"]
794|priority|2|["pass_priority"]|-|["Pass priority"]
796|priority|1|["pass_priority"]|-|["Pass priority"]
798|priority|0|["pass_priority"]|-|["Pass priority"]
800|priority|3|["pass_priority"]|-|["Pass priority"]
802|priority|2|["pass_priority"]|-|["Pass priority"]
804|priority|1|["pass_priority"]|-|["Pass priority"]
806|declare_attacker|0|["declare_attacker"]|-|["Elite Inquisitor attacks Full Game Seat 2"]
808|priority|0|["pass_priority"]|-|["Pass priority"]
810|priority|3|["pass_priority"]|-|["Pass priority"]
812|priority|2|["pass_priority"]|-|["Pass priority"]
814|priority|1|["pass_priority"]|-|["Pass priority"]
816|priority|0|["pass_priority"]|-|["Pass priority"]
818|priority|3|["pass_priority"]|-|["Pass priority"]
820|priority|2|["pass_priority"]|-|["Pass priority"]
822|priority|1|["pass_priority"]|-|["Pass priority"]
824|priority|0|["pass_priority"]|-|["Pass priority"]
826|priority|3|["pass_priority"]|-|["Pass priority"]
828|priority|2|["pass_priority"]|-|["Pass priority"]
830|priority|1|["pass_priority"]|-|["Pass priority"]
832|priority|0|["pass_priority"]|-|["Pass priority"]
834|priority|3|["pass_priority"]|-|["Pass priority"]
836|priority|2|["pass_priority"]|-|["Pass priority"]
838|priority|1|["pass_priority"]|-|["Pass priority"]
840|priority|0|["pass_priority"]|-|["Pass priority"]
842|priority|3|["pass_priority"]|-|["Pass priority"]
844|priority|2|["pass_priority"]|-|["Pass priority"]
846|priority|1|["pass_priority"]|-|["Pass priority"]
848|priority|0|["pass_priority"]|-|["Pass priority"]
850|priority|3|["pass_priority"]|-|["Pass priority"]
852|priority|2|["pass_priority"]|-|["Pass priority"]
854|priority|1|["pass_priority"]|-|["Pass priority"]
856|priority|0|["pass_priority"]|-|["Pass priority"]
858|priority|3|["pass_priority"]|-|["Pass priority"]
860|priority|2|["pass_priority"]|-|["Pass priority"]
862|priority|1|["pass_priority"]|-|["Pass priority"]
864|priority|3|["pass_priority"]|-|["Pass priority"]
866|priority|2|["pass_priority"]|-|["Pass priority"]
868|priority|1|["pass_priority"]|-|["Pass priority"]
870|priority|0|["pass_priority"]|-|["Pass priority"]
872|priority|3|["pass_priority"]|-|["Pass priority"]
874|priority|2|["pass_priority"]|-|["Pass priority"]
876|priority|1|["pass_priority"]|-|["Pass priority"]
878|priority|0|["pass_priority"]|-|["Pass priority"]
880|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
882|priority|3|["activated_ability"]|-|["Brimaz, King of Oreskos — Cast Brimaz, King of Oreskos"]
884|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
886|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
888|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
890|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
892|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
894|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
896|priority|3|["pass_priority"]|-|["Pass priority"]
898|priority|2|["pass_priority"]|-|["Pass priority"]
900|priority|1|["pass_priority"]|-|["Pass priority"]
902|priority|0|["pass_priority"]|-|["Pass priority"]
904|priority|3|["pass_priority"]|-|["Pass priority"]
906|priority|2|["pass_priority"]|-|["Pass priority"]
908|priority|1|["pass_priority"]|-|["Pass priority"]
910|priority|0|["pass_priority"]|-|["Pass priority"]
912|priority|3|["pass_priority"]|-|["Pass priority"]
914|priority|2|["pass_priority"]|-|["Pass priority"]
916|priority|1|["pass_priority"]|-|["Pass priority"]
918|priority|0|["pass_priority"]|-|["Pass priority"]
920|declare_attacker|3|["declare_attacker"]|-|["Imposing Sovereign attacks Full Game Seat 1"]
922|priority|3|["pass_priority"]|-|["Pass priority"]
924|priority|2|["pass_priority"]|-|["Pass priority"]
926|priority|1|["pass_priority"]|-|["Pass priority"]
928|priority|0|["pass_priority"]|-|["Pass priority"]
930|declare_blocker|0|["declare_blocker"]|-|["Elite Inquisitor blocks Imposing Sovereign"]
932|priority|3|["pass_priority"]|-|["Pass priority"]
934|priority|2|["pass_priority"]|-|["Pass priority"]
936|priority|1|["pass_priority"]|-|["Pass priority"]
938|priority|0|["pass_priority"]|-|["Pass priority"]
940|priority|3|["pass_priority"]|-|["Pass priority"]
942|priority|2|["pass_priority"]|-|["Pass priority"]
944|priority|1|["pass_priority"]|-|["Pass priority"]
946|priority|0|["pass_priority"]|-|["Pass priority"]
948|priority|3|["pass_priority"]|-|["Pass priority"]
950|priority|2|["pass_priority"]|-|["Pass priority"]
952|priority|1|["pass_priority"]|-|["Pass priority"]
954|priority|0|["pass_priority"]|-|["Pass priority"]
956|priority|3|["pass_priority"]|-|["Pass priority"]
958|priority|2|["pass_priority"]|-|["Pass priority"]
960|priority|1|["pass_priority"]|-|["Pass priority"]
962|priority|0|["pass_priority"]|-|["Pass priority"]
964|priority|3|["pass_priority"]|-|["Pass priority"]
966|priority|2|["pass_priority"]|-|["Pass priority"]
968|priority|1|["pass_priority"]|-|["Pass priority"]
970|priority|0|["pass_priority"]|-|["Pass priority"]
972|priority|2|["pass_priority"]|-|["Pass priority"]
974|priority|1|["pass_priority"]|-|["Pass priority"]
