2|choose_object|2|["choice"]|-|["Full Game Seat 1"]
82|priority|0|["pass_priority"]|-|["Pass priority"]
84|priority|3|["pass_priority"]|-|["Pass priority"]
86|priority|2|["pass_priority"]|-|["Pass priority"]
88|priority|1|["pass_priority"]|-|["Pass priority"]
90|priority|0|["pass_priority"]|-|["Pass priority"]
92|priority|3|["pass_priority"]|-|["Pass priority"]
94|priority|2|["pass_priority"]|-|["Pass priority"]
96|priority|1|["pass_priority"]|-|["Pass priority"]
98|priority|3|["pass_priority"]|-|["Pass priority"]
100|priority|2|["pass_priority"]|-|["Pass priority"]
102|priority|1|["pass_priority"]|-|["Pass priority"]
104|priority|0|["pass_priority"]|-|["Pass priority"]
106|priority|3|["pass_priority"]|-|["Pass priority"]
108|priority|2|["pass_priority"]|-|["Pass priority"]
110|priority|1|["pass_priority"]|-|["Pass priority"]
112|priority|0|["pass_priority"]|-|["Pass priority"]
114|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
116|priority|3|["activated_ability"]|-|["Doomed Traveler — Cast Doomed Traveler"]
118|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
120|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
122|priority|3|["pass_priority"]|-|["Pass priority"]
124|priority|2|["pass_priority"]|-|["Pass priority"]
126|priority|1|["pass_priority"]|-|["Pass priority"]
128|priority|0|["pass_priority"]|-|["Pass priority"]
130|priority|3|["pass_priority"]|-|["Pass priority"]
132|priority|2|["pass_priority"]|-|["Pass priority"]
134|priority|1|["pass_priority"]|-|["Pass priority"]
136|priority|0|["pass_priority"]|-|["Pass priority"]
138|priority|3|["pass_priority"]|-|["Pass priority"]
140|priority|2|["pass_priority"]|-|["Pass priority"]
142|priority|1|["pass_priority"]|-|["Pass priority"]
144|priority|0|["pass_priority"]|-|["Pass priority"]
146|priority|3|["pass_priority"]|-|["Pass priority"]
148|priority|2|["pass_priority"]|-|["Pass priority"]
150|priority|1|["pass_priority"]|-|["Pass priority"]
152|priority|0|["pass_priority"]|-|["Pass priority"]
154|priority|3|["pass_priority"]|-|["Pass priority"]
156|priority|2|["pass_priority"]|-|["Pass priority"]
158|priority|1|["pass_priority"]|-|["Pass priority"]
160|priority|0|["pass_priority"]|-|["Pass priority"]
162|priority|3|["pass_priority"]|-|["Pass priority"]
164|priority|2|["pass_priority"]|-|["Pass priority"]
166|priority|1|["pass_priority"]|-|["Pass priority"]
168|priority|0|["pass_priority"]|-|["Pass priority"]
170|priority|3|["pass_priority"]|-|["Pass priority"]
172|priority|2|["pass_priority"]|-|["Pass priority"]
174|priority|1|["pass_priority"]|-|["Pass priority"]
176|priority|0|["pass_priority"]|-|["Pass priority"]
178|priority|2|["pass_priority"]|-|["Pass priority"]
180|priority|1|["pass_priority"]|-|["Pass priority"]
182|priority|0|["pass_priority"]|-|["Pass priority"]
184|priority|3|["pass_priority"]|-|["Pass priority"]
186|priority|2|["pass_priority"]|-|["Pass priority"]
188|priority|1|["pass_priority"]|-|["Pass priority"]
190|priority|0|["pass_priority"]|-|["Pass priority"]
192|priority|3|["pass_priority"]|-|["Pass priority"]
194|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
196|priority|2|["activated_ability"]|-|["Champion of the Parish — Cast Champion of the Parish"]
198|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
200|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
202|priority|2|["pass_priority"]|-|["Pass priority"]
204|priority|1|["pass_priority"]|-|["Pass priority"]
206|priority|0|["pass_priority"]|-|["Pass priority"]
208|priority|3|["pass_priority"]|-|["Pass priority"]
210|priority|2|["pass_priority"]|-|["Pass priority"]
212|priority|1|["pass_priority"]|-|["Pass priority"]
214|priority|0|["pass_priority"]|-|["Pass priority"]
216|priority|3|["pass_priority"]|-|["Pass priority"]
218|priority|2|["pass_priority"]|-|["Pass priority"]
220|priority|1|["pass_priority"]|-|["Pass priority"]
222|priority|0|["pass_priority"]|-|["Pass priority"]
224|priority|3|["pass_priority"]|-|["Pass priority"]
226|priority|2|["pass_priority"]|-|["Pass priority"]
228|priority|1|["pass_priority"]|-|["Pass priority"]
230|priority|0|["pass_priority"]|-|["Pass priority"]
232|priority|3|["pass_priority"]|-|["Pass priority"]
234|priority|2|["pass_priority"]|-|["Pass priority"]
236|priority|1|["pass_priority"]|-|["Pass priority"]
238|priority|0|["pass_priority"]|-|["Pass priority"]
240|priority|3|["pass_priority"]|-|["Pass priority"]
242|priority|2|["pass_priority"]|-|["Pass priority"]
244|priority|1|["pass_priority"]|-|["Pass priority"]
246|priority|0|["pass_priority"]|-|["Pass priority"]
248|priority|3|["pass_priority"]|-|["Pass priority"]
250|priority|2|["pass_priority"]|-|["Pass priority"]
252|priority|1|["pass_priority"]|-|["Pass priority"]
254|priority|0|["pass_priority"]|-|["Pass priority"]
256|priority|3|["pass_priority"]|-|["Pass priority"]
258|priority|1|["pass_priority"]|-|["Pass priority"]
260|priority|0|["pass_priority"]|-|["Pass priority"]
262|priority|3|["pass_priority"]|-|["Pass priority"]
264|priority|2|["pass_priority"]|-|["Pass priority"]
266|priority|1|["pass_priority"]|-|["Pass priority"]
268|priority|0|["pass_priority"]|-|["Pass priority"]
270|priority|3|["pass_priority"]|-|["Pass priority"]
272|priority|2|["pass_priority"]|-|["Pass priority"]
274|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
276|priority|1|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
278|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
280|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
282|priority|1|["pass_priority"]|-|["Pass priority"]
284|priority|0|["pass_priority"]|-|["Pass priority"]
286|priority|3|["pass_priority"]|-|["Pass priority"]
288|priority|2|["pass_priority"]|-|["Pass priority"]
290|priority|1|["pass_priority"]|-|["Pass priority"]
292|priority|0|["pass_priority"]|-|["Pass priority"]
294|priority|3|["pass_priority"]|-|["Pass priority"]
296|priority|2|["pass_priority"]|-|["Pass priority"]
298|priority|1|["pass_priority"]|-|["Pass priority"]
300|priority|0|["pass_priority"]|-|["Pass priority"]
302|priority|3|["pass_priority"]|-|["Pass priority"]
304|priority|2|["pass_priority"]|-|["Pass priority"]
306|priority|1|["pass_priority"]|-|["Pass priority"]
308|priority|0|["pass_priority"]|-|["Pass priority"]
310|priority|3|["pass_priority"]|-|["Pass priority"]
312|priority|2|["pass_priority"]|-|["Pass priority"]
314|priority|1|["pass_priority"]|-|["Pass priority"]
316|priority|0|["pass_priority"]|-|["Pass priority"]
318|priority|3|["pass_priority"]|-|["Pass priority"]
320|priority|2|["pass_priority"]|-|["Pass priority"]
322|priority|1|["pass_priority"]|-|["Pass priority"]
324|priority|0|["pass_priority"]|-|["Pass priority"]
326|priority|3|["pass_priority"]|-|["Pass priority"]
328|priority|2|["pass_priority"]|-|["Pass priority"]
330|priority|1|["pass_priority"]|-|["Pass priority"]
332|priority|0|["pass_priority"]|-|["Pass priority"]
334|priority|3|["pass_priority"]|-|["Pass priority"]
336|priority|2|["pass_priority"]|-|["Pass priority"]
338|priority|0|["pass_priority"]|-|["Pass priority"]
340|priority|3|["pass_priority"]|-|["Pass priority"]
342|priority|2|["pass_priority"]|-|["Pass priority"]
344|priority|1|["pass_priority"]|-|["Pass priority"]
346|priority|0|["pass_priority"]|-|["Pass priority"]
348|priority|3|["pass_priority"]|-|["Pass priority"]
350|priority|2|["pass_priority"]|-|["Pass priority"]
352|priority|1|["pass_priority"]|-|["Pass priority"]
354|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
356|priority|0|["pass_priority"]|-|["Pass priority"]
358|priority|3|["pass_priority"]|-|["Pass priority"]
360|priority|2|["pass_priority"]|-|["Pass priority"]
362|priority|1|["pass_priority"]|-|["Pass priority"]
364|priority|0|["pass_priority"]|-|["Pass priority"]
366|priority|3|["pass_priority"]|-|["Pass priority"]
368|priority|2|["pass_priority"]|-|["Pass priority"]
370|priority|1|["pass_priority"]|-|["Pass priority"]
372|declare_attacker|0|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 2"]
374|priority|0|["pass_priority"]|-|["Pass priority"]
376|priority|3|["pass_priority"]|-|["Pass priority"]
378|priority|2|["pass_priority"]|-|["Pass priority"]
380|priority|1|["pass_priority"]|-|["Pass priority"]
382|declare_blocker|1|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Isamaru, Hound of Konda"]
384|priority|0|["pass_priority"]|-|["Pass priority"]
386|priority|3|["pass_priority"]|-|["Pass priority"]
388|priority|2|["pass_priority"]|-|["Pass priority"]
390|priority|1|["pass_priority"]|-|["Pass priority"]
392|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
394|choose_use|1|["boolean"]|-|["Move to command"]
396|priority|0|["pass_priority"]|-|["Pass priority"]
398|priority|3|["pass_priority"]|-|["Pass priority"]
400|priority|2|["pass_priority"]|-|["Pass priority"]
402|priority|1|["pass_priority"]|-|["Pass priority"]
404|priority|0|["pass_priority"]|-|["Pass priority"]
406|priority|3|["pass_priority"]|-|["Pass priority"]
408|priority|2|["pass_priority"]|-|["Pass priority"]
410|priority|1|["pass_priority"]|-|["Pass priority"]
412|priority|0|["pass_priority"]|-|["Pass priority"]
414|priority|3|["pass_priority"]|-|["Pass priority"]
416|priority|2|["pass_priority"]|-|["Pass priority"]
418|priority|1|["pass_priority"]|-|["Pass priority"]
420|priority|0|["pass_priority"]|-|["Pass priority"]
422|priority|3|["pass_priority"]|-|["Pass priority"]
424|priority|2|["pass_priority"]|-|["Pass priority"]
426|priority|1|["pass_priority"]|-|["Pass priority"]
428|priority|3|["pass_priority"]|-|["Pass priority"]
430|priority|2|["pass_priority"]|-|["Pass priority"]
432|priority|1|["pass_priority"]|-|["Pass priority"]
434|priority|0|["pass_priority"]|-|["Pass priority"]
436|priority|3|["pass_priority"]|-|["Pass priority"]
438|priority|2|["pass_priority"]|-|["Pass priority"]
440|priority|1|["pass_priority"]|-|["Pass priority"]
442|priority|0|["pass_priority"]|-|["Pass priority"]
444|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
446|priority|3|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
448|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
450|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
452|priority|3|["pass_priority"]|-|["Pass priority"]
454|priority|2|["pass_priority"]|-|["Pass priority"]
456|priority|1|["pass_priority"]|-|["Pass priority"]
458|priority|0|["pass_priority"]|-|["Pass priority"]
460|priority|3|["pass_priority"]|-|["Pass priority"]
462|priority|2|["pass_priority"]|-|["Pass priority"]
464|priority|1|["pass_priority"]|-|["Pass priority"]
466|priority|0|["pass_priority"]|-|["Pass priority"]
468|priority|3|["pass_priority"]|-|["Pass priority"]
470|priority|2|["pass_priority"]|-|["Pass priority"]
472|priority|1|["pass_priority"]|-|["Pass priority"]
474|priority|0|["pass_priority"]|-|["Pass priority"]
476|declare_attacker|3|["declare_attacker"]|-|["Doomed Traveler attacks Full Game Seat 1"]
478|priority|3|["pass_priority"]|-|["Pass priority"]
480|priority|2|["pass_priority"]|-|["Pass priority"]
482|priority|1|["pass_priority"]|-|["Pass priority"]
484|priority|0|["pass_priority"]|-|["Pass priority"]
486|priority|3|["pass_priority"]|-|["Pass priority"]
488|priority|2|["pass_priority"]|-|["Pass priority"]
490|priority|1|["pass_priority"]|-|["Pass priority"]
492|priority|0|["pass_priority"]|-|["Pass priority"]
494|priority|3|["pass_priority"]|-|["Pass priority"]
496|priority|2|["pass_priority"]|-|["Pass priority"]
498|priority|1|["pass_priority"]|-|["Pass priority"]
500|priority|0|["pass_priority"]|-|["Pass priority"]
502|priority|3|["pass_priority"]|-|["Pass priority"]
504|priority|2|["pass_priority"]|-|["Pass priority"]
506|priority|1|["pass_priority"]|-|["Pass priority"]
508|priority|0|["pass_priority"]|-|["Pass priority"]
510|priority|3|["pass_priority"]|-|["Pass priority"]
512|priority|2|["pass_priority"]|-|["Pass priority"]
514|priority|1|["pass_priority"]|-|["Pass priority"]
516|priority|0|["pass_priority"]|-|["Pass priority"]
518|priority|3|["pass_priority"]|-|["Pass priority"]
520|priority|2|["pass_priority"]|-|["Pass priority"]
522|priority|1|["pass_priority"]|-|["Pass priority"]
524|priority|0|["pass_priority"]|-|["Pass priority"]
526|priority|2|["pass_priority"]|-|["Pass priority"]
528|priority|1|["pass_priority"]|-|["Pass priority"]
530|priority|0|["pass_priority"]|-|["Pass priority"]
532|priority|3|["pass_priority"]|-|["Pass priority"]
534|priority|2|["pass_priority"]|-|["Pass priority"]
536|priority|1|["pass_priority"]|-|["Pass priority"]
538|priority|0|["pass_priority"]|-|["Pass priority"]
540|priority|3|["pass_priority"]|-|["Pass priority"]
542|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
544|priority|2|["activated_ability"]|-|["Daring Skyjek — Cast Daring Skyjek"]
546|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
548|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
550|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
552|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
554|priority|2|["pass_priority"]|-|["Pass priority"]
556|priority|1|["pass_priority"]|-|["Pass priority"]
558|priority|0|["pass_priority"]|-|["Pass priority"]
560|priority|3|["pass_priority"]|-|["Pass priority"]
562|priority|2|["pass_priority"]|-|["Pass priority"]
564|priority|1|["pass_priority"]|-|["Pass priority"]
566|priority|0|["pass_priority"]|-|["Pass priority"]
568|priority|3|["pass_priority"]|-|["Pass priority"]
570|priority|2|["pass_priority"]|-|["Pass priority"]
572|priority|1|["pass_priority"]|-|["Pass priority"]
574|priority|0|["pass_priority"]|-|["Pass priority"]
576|priority|3|["pass_priority"]|-|["Pass priority"]
578|priority|2|["pass_priority"]|-|["Pass priority"]
580|priority|1|["pass_priority"]|-|["Pass priority"]
582|priority|0|["pass_priority"]|-|["Pass priority"]
584|priority|3|["pass_priority"]|-|["Pass priority"]
586|declare_attacker|2|["declare_attacker"]|-|["Champion of the Parish attacks Full Game Seat 1"]
588|priority|2|["pass_priority"]|-|["Pass priority"]
590|priority|1|["pass_priority"]|-|["Pass priority"]
592|priority|0|["pass_priority"]|-|["Pass priority"]
594|priority|3|["pass_priority"]|-|["Pass priority"]
596|priority|2|["pass_priority"]|-|["Pass priority"]
598|priority|1|["pass_priority"]|-|["Pass priority"]
600|priority|0|["pass_priority"]|-|["Pass priority"]
602|priority|3|["pass_priority"]|-|["Pass priority"]
604|priority|2|["pass_priority"]|-|["Pass priority"]
606|priority|1|["pass_priority"]|-|["Pass priority"]
608|priority|0|["pass_priority"]|-|["Pass priority"]
610|priority|3|["pass_priority"]|-|["Pass priority"]
612|priority|2|["pass_priority"]|-|["Pass priority"]
614|priority|1|["pass_priority"]|-|["Pass priority"]
616|priority|0|["pass_priority"]|-|["Pass priority"]
618|priority|3|["pass_priority"]|-|["Pass priority"]
620|priority|2|["pass_priority"]|-|["Pass priority"]
622|priority|1|["pass_priority"]|-|["Pass priority"]
624|priority|0|["pass_priority"]|-|["Pass priority"]
626|priority|3|["pass_priority"]|-|["Pass priority"]
628|priority|2|["pass_priority"]|-|["Pass priority"]
630|priority|1|["pass_priority"]|-|["Pass priority"]
632|priority|0|["pass_priority"]|-|["Pass priority"]
634|priority|3|["pass_priority"]|-|["Pass priority"]
636|priority|1|["pass_priority"]|-|["Pass priority"]
638|priority|0|["pass_priority"]|-|["Pass priority"]
640|priority|3|["pass_priority"]|-|["Pass priority"]
642|priority|2|["pass_priority"]|-|["Pass priority"]
644|priority|1|["pass_priority"]|-|["Pass priority"]
646|priority|0|["pass_priority"]|-|["Pass priority"]
648|priority|3|["pass_priority"]|-|["Pass priority"]
650|priority|2|["pass_priority"]|-|["Pass priority"]
652|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
654|priority|1|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
656|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
658|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
660|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
662|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
664|priority|1|["pass_priority"]|-|["Pass priority"]
666|priority|0|["pass_priority"]|-|["Pass priority"]
668|priority|3|["pass_priority"]|-|["Pass priority"]
670|priority|2|["pass_priority"]|-|["Pass priority"]
672|priority|1|["pass_priority"]|-|["Pass priority"]
674|priority|0|["pass_priority"]|-|["Pass priority"]
676|priority|3|["pass_priority"]|-|["Pass priority"]
678|priority|2|["pass_priority"]|-|["Pass priority"]
680|priority|1|["pass_priority"]|-|["Pass priority"]
682|priority|0|["pass_priority"]|-|["Pass priority"]
684|priority|3|["pass_priority"]|-|["Pass priority"]
686|priority|2|["pass_priority"]|-|["Pass priority"]
688|priority|1|["pass_priority"]|-|["Pass priority"]
690|priority|0|["pass_priority"]|-|["Pass priority"]
692|priority|3|["pass_priority"]|-|["Pass priority"]
694|priority|2|["pass_priority"]|-|["Pass priority"]
696|priority|1|["pass_priority"]|-|["Pass priority"]
698|priority|0|["pass_priority"]|-|["Pass priority"]
700|priority|3|["pass_priority"]|-|["Pass priority"]
702|priority|2|["pass_priority"]|-|["Pass priority"]
704|priority|1|["pass_priority"]|-|["Pass priority"]
706|priority|0|["pass_priority"]|-|["Pass priority"]
708|priority|3|["pass_priority"]|-|["Pass priority"]
710|priority|2|["pass_priority"]|-|["Pass priority"]
712|priority|1|["pass_priority"]|-|["Pass priority"]
714|priority|0|["pass_priority"]|-|["Pass priority"]
716|priority|3|["pass_priority"]|-|["Pass priority"]
718|priority|2|["pass_priority"]|-|["Pass priority"]
720|priority|0|["pass_priority"]|-|["Pass priority"]
722|priority|3|["pass_priority"]|-|["Pass priority"]
724|priority|2|["pass_priority"]|-|["Pass priority"]
726|priority|1|["pass_priority"]|-|["Pass priority"]
728|priority|0|["pass_priority"]|-|["Pass priority"]
730|priority|3|["pass_priority"]|-|["Pass priority"]
732|priority|2|["pass_priority"]|-|["Pass priority"]
734|priority|1|["pass_priority"]|-|["Pass priority"]
736|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
738|priority|0|["pass_priority"]|-|["Pass priority"]
740|priority|3|["pass_priority"]|-|["Pass priority"]
742|priority|2|["pass_priority"]|-|["Pass priority"]
744|priority|1|["pass_priority"]|-|["Pass priority"]
746|priority|0|["pass_priority"]|-|["Pass priority"]
748|priority|3|["pass_priority"]|-|["Pass priority"]
750|priority|2|["pass_priority"]|-|["Pass priority"]
752|priority|1|["pass_priority"]|-|["Pass priority"]
754|priority|0|["pass_priority"]|-|["Pass priority"]
756|priority|3|["pass_priority"]|-|["Pass priority"]
758|priority|2|["pass_priority"]|-|["Pass priority"]
760|priority|1|["pass_priority"]|-|["Pass priority"]
762|priority|0|["pass_priority"]|-|["Pass priority"]
764|priority|3|["pass_priority"]|-|["Pass priority"]
766|priority|2|["pass_priority"]|-|["Pass priority"]
768|priority|1|["pass_priority"]|-|["Pass priority"]
770|priority|0|["pass_priority"]|-|["Pass priority"]
772|priority|3|["pass_priority"]|-|["Pass priority"]
774|priority|2|["pass_priority"]|-|["Pass priority"]
776|priority|1|["pass_priority"]|-|["Pass priority"]
778|priority|0|["pass_priority"]|-|["Pass priority"]
780|priority|3|["pass_priority"]|-|["Pass priority"]
782|priority|2|["pass_priority"]|-|["Pass priority"]
784|priority|1|["pass_priority"]|-|["Pass priority"]
786|priority|3|["pass_priority"]|-|["Pass priority"]
788|priority|2|["pass_priority"]|-|["Pass priority"]
790|priority|1|["pass_priority"]|-|["Pass priority"]
792|priority|0|["pass_priority"]|-|["Pass priority"]
794|priority|3|["pass_priority"]|-|["Pass priority"]
796|priority|2|["pass_priority"]|-|["Pass priority"]
798|priority|1|["pass_priority"]|-|["Pass priority"]
800|priority|0|["pass_priority"]|-|["Pass priority"]
802|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
804|priority|3|["activated_ability"]|-|["Banisher Priest — Cast Banisher Priest"]
806|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
808|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
810|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
812|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
814|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
816|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
818|priority|3|["pass_priority"]|-|["Pass priority"]
820|priority|2|["pass_priority"]|-|["Pass priority"]
822|priority|1|["pass_priority"]|-|["Pass priority"]
824|priority|0|["pass_priority"]|-|["Pass priority"]
826|target|3|["target"]|-|["Champion of the Parish"]
828|priority|3|["pass_priority"]|-|["Pass priority"]
830|priority|2|["pass_priority"]|-|["Pass priority"]
832|priority|1|["pass_priority"]|-|["Pass priority"]
834|priority|0|["pass_priority"]|-|["Pass priority"]
836|priority|3|["pass_priority"]|-|["Pass priority"]
838|priority|2|["pass_priority"]|-|["Pass priority"]
840|priority|1|["pass_priority"]|-|["Pass priority"]
842|priority|0|["pass_priority"]|-|["Pass priority"]
844|priority|3|["pass_priority"]|-|["Pass priority"]
846|priority|2|["pass_priority"]|-|["Pass priority"]
848|priority|1|["pass_priority"]|-|["Pass priority"]
850|priority|0|["pass_priority"]|-|["Pass priority"]
852|declare_attacker|3|["declare_attacker"]|-|["Doomed Traveler attacks Full Game Seat 1"]
854|declare_attacker|3|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 1"]
856|priority|3|["pass_priority"]|-|["Pass priority"]
858|priority|2|["pass_priority"]|-|["Pass priority"]
860|priority|1|["pass_priority"]|-|["Pass priority"]
862|priority|0|["pass_priority"]|-|["Pass priority"]
864|priority|3|["pass_priority"]|-|["Pass priority"]
866|priority|2|["pass_priority"]|-|["Pass priority"]
868|priority|1|["pass_priority"]|-|["Pass priority"]
870|priority|0|["pass_priority"]|-|["Pass priority"]
872|priority|3|["pass_priority"]|-|["Pass priority"]
874|priority|2|["pass_priority"]|-|["Pass priority"]
876|priority|1|["pass_priority"]|-|["Pass priority"]
878|priority|0|["pass_priority"]|-|["Pass priority"]
880|priority|3|["pass_priority"]|-|["Pass priority"]
882|priority|2|["pass_priority"]|-|["Pass priority"]
884|priority|1|["pass_priority"]|-|["Pass priority"]
886|priority|0|["pass_priority"]|-|["Pass priority"]
888|priority|3|["pass_priority"]|-|["Pass priority"]
890|priority|2|["pass_priority"]|-|["Pass priority"]
892|priority|1|["pass_priority"]|-|["Pass priority"]
894|priority|0|["pass_priority"]|-|["Pass priority"]
896|priority|3|["pass_priority"]|-|["Pass priority"]
898|priority|2|["pass_priority"]|-|["Pass priority"]
900|priority|1|["pass_priority"]|-|["Pass priority"]
902|priority|0|["pass_priority"]|-|["Pass priority"]
904|priority|2|["pass_priority"]|-|["Pass priority"]
906|priority|1|["pass_priority"]|-|["Pass priority"]
908|priority|0|["pass_priority"]|-|["Pass priority"]
910|priority|3|["pass_priority"]|-|["Pass priority"]
912|priority|2|["pass_priority"]|-|["Pass priority"]
914|priority|1|["pass_priority"]|-|["Pass priority"]
916|priority|0|["pass_priority"]|-|["Pass priority"]
918|priority|3|["pass_priority"]|-|["Pass priority"]
920|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
922|priority|2|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
924|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
926|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
928|priority|2|["pass_priority"]|-|["Pass priority"]
930|priority|1|["pass_priority"]|-|["Pass priority"]
932|priority|0|["pass_priority"]|-|["Pass priority"]
934|priority|3|["pass_priority"]|-|["Pass priority"]
936|priority|2|["pass_priority"]|-|["Pass priority"]
938|priority|1|["pass_priority"]|-|["Pass priority"]
940|priority|0|["pass_priority"]|-|["Pass priority"]
942|priority|3|["pass_priority"]|-|["Pass priority"]
944|priority|2|["pass_priority"]|-|["Pass priority"]
946|priority|1|["pass_priority"]|-|["Pass priority"]
948|priority|0|["pass_priority"]|-|["Pass priority"]
950|priority|3|["pass_priority"]|-|["Pass priority"]
952|declare_attacker|2|["declare_attacker"]|-|["Daring Skyjek attacks Full Game Seat 1"]
954|priority|2|["pass_priority"]|-|["Pass priority"]
956|priority|1|["pass_priority"]|-|["Pass priority"]
958|priority|0|["pass_priority"]|-|["Pass priority"]
960|priority|3|["pass_priority"]|-|["Pass priority"]
962|priority|2|["pass_priority"]|-|["Pass priority"]
964|priority|1|["pass_priority"]|-|["Pass priority"]
966|priority|0|["pass_priority"]|-|["Pass priority"]
968|priority|3|["pass_priority"]|-|["Pass priority"]
970|priority|2|["pass_priority"]|-|["Pass priority"]
972|priority|1|["pass_priority"]|-|["Pass priority"]
974|priority|0|["pass_priority"]|-|["Pass priority"]
976|priority|3|["pass_priority"]|-|["Pass priority"]
978|priority|2|["pass_priority"]|-|["Pass priority"]
980|priority|1|["pass_priority"]|-|["Pass priority"]
982|priority|0|["pass_priority"]|-|["Pass priority"]
984|priority|3|["pass_priority"]|-|["Pass priority"]
986|priority|2|["pass_priority"]|-|["Pass priority"]
988|priority|1|["pass_priority"]|-|["Pass priority"]
