2|choose_object|0|["choice"]|-|["Full Game Seat 1"]
74|priority|1|["pass_priority"]|-|["Pass priority"]
76|priority|0|["pass_priority"]|-|["Pass priority"]
78|priority|1|["pass_priority"]|-|["Pass priority"]
80|priority|0|["pass_priority"]|-|["Pass priority"]
82|priority|1|["pass_priority"]|-|["Pass priority"]
84|priority|0|["pass_priority"]|-|["Pass priority"]
86|priority|1|["pass_priority"]|-|["Pass priority"]
88|priority|0|["pass_priority"]|-|["Pass priority"]
90|priority|1|["pass_priority"]|-|["Pass priority"]
92|priority|0|["pass_priority"]|-|["Pass priority"]
94|priority|1|["pass_priority"]|-|["Pass priority"]
96|priority|0|["pass_priority"]|-|["Pass priority"]
98|priority|0|["pass_priority"]|-|["Pass priority"]
100|priority|1|["pass_priority"]|-|["Pass priority"]
102|priority|0|["pass_priority"]|-|["Pass priority"]
104|priority|1|["pass_priority"]|-|["Pass priority"]
106|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
108|priority|0|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
110|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
112|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
114|priority|0|["pass_priority"]|-|["Pass priority"]
116|priority|1|["pass_priority"]|-|["Pass priority"]
118|priority|0|["pass_priority"]|-|["Pass priority"]
120|priority|1|["pass_priority"]|-|["Pass priority"]
122|priority|0|["pass_priority"]|-|["Pass priority"]
124|priority|1|["pass_priority"]|-|["Pass priority"]
126|declare_attacker|0|["declare_attacker"]|-|["Doomed Traveler attacks Full Game Seat 2"]
128|priority|0|["pass_priority"]|-|["Pass priority"]
130|priority|1|["pass_priority"]|-|["Pass priority"]
132|declare_blocker|1|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Doomed Traveler"]
134|priority|0|["pass_priority"]|-|["Pass priority"]
136|priority|1|["pass_priority"]|-|["Pass priority"]
138|priority|0|["pass_priority"]|-|["Pass priority"]
140|priority|1|["pass_priority"]|-|["Pass priority"]
142|priority|0|["pass_priority"]|-|["Pass priority"]
144|priority|1|["pass_priority"]|-|["Pass priority"]
146|priority|0|["pass_priority"]|-|["Pass priority"]
148|priority|1|["pass_priority"]|-|["Pass priority"]
150|priority|0|["pass_priority"]|-|["Pass priority"]
152|priority|1|["pass_priority"]|-|["Pass priority"]
154|priority|0|["pass_priority"]|-|["Pass priority"]
156|priority|1|["pass_priority"]|-|["Pass priority"]
158|priority|1|["pass_priority"]|-|["Pass priority"]
160|priority|0|["pass_priority"]|-|["Pass priority"]
162|priority|1|["pass_priority"]|-|["Pass priority"]
164|priority|0|["pass_priority"]|-|["Pass priority"]
166|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
168|priority|1|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
170|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
172|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
174|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
176|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
178|priority|1|["pass_priority"]|-|["Pass priority"]
180|priority|0|["pass_priority"]|-|["Pass priority"]
182|priority|1|["pass_priority"]|-|["Pass priority"]
184|priority|0|["pass_priority"]|-|["Pass priority"]
186|priority|1|["pass_priority"]|-|["Pass priority"]
188|priority|0|["pass_priority"]|-|["Pass priority"]
190|declare_attacker|1|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 1"]
192|priority|1|["pass_priority"]|-|["Pass priority"]
194|priority|0|["pass_priority"]|-|["Pass priority"]
196|declare_blocker|0|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Isamaru, Hound of Konda"]
198|declare_blocker|0|["declare_blocker"]|-|["Spirit Token blocks Isamaru, Hound of Konda"]
200|priority|1|["pass_priority"]|-|["Pass priority"]
202|priority|0|["pass_priority"]|-|["Pass priority"]
204|multi_amount|1|[]|0|[]
206|multi_amount|1|[]|2|[]
208|choose_use|1|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
210|priority|1|["pass_priority"]|-|["Pass priority"]
212|priority|0|["pass_priority"]|-|["Pass priority"]
214|priority|1|["pass_priority"]|-|["Pass priority"]
216|priority|0|["pass_priority"]|-|["Pass priority"]
218|priority|1|["pass_priority"]|-|["Pass priority"]
220|priority|0|["pass_priority"]|-|["Pass priority"]
222|priority|1|["pass_priority"]|-|["Pass priority"]
224|priority|0|["pass_priority"]|-|["Pass priority"]
226|priority|0|["pass_priority"]|-|["Pass priority"]
228|priority|1|["pass_priority"]|-|["Pass priority"]
230|priority|0|["pass_priority"]|-|["Pass priority"]
232|priority|1|["pass_priority"]|-|["Pass priority"]
234|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
236|priority|0|["pass_priority"]|-|["Pass priority"]
238|priority|1|["pass_priority"]|-|["Pass priority"]
240|priority|0|["pass_priority"]|-|["Pass priority"]
242|priority|1|["pass_priority"]|-|["Pass priority"]
244|declare_attacker|0|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 2"]
246|priority|0|["pass_priority"]|-|["Pass priority"]
248|priority|1|["pass_priority"]|-|["Pass priority"]
250|declare_blocker|1|["declare_blocker"]|-|["Silver Knight blocks Isamaru, Hound of Konda"]
252|priority|0|["pass_priority"]|-|["Pass priority"]
254|priority|1|["pass_priority"]|-|["Pass priority"]
256|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
258|priority|0|["pass_priority"]|-|["Pass priority"]
260|priority|1|["pass_priority"]|-|["Pass priority"]
262|priority|0|["pass_priority"]|-|["Pass priority"]
264|priority|1|["pass_priority"]|-|["Pass priority"]
266|priority|0|["pass_priority"]|-|["Pass priority"]
268|priority|1|["pass_priority"]|-|["Pass priority"]
270|priority|0|["pass_priority"]|-|["Pass priority"]
272|priority|1|["pass_priority"]|-|["Pass priority"]
274|priority|1|["pass_priority"]|-|["Pass priority"]
276|priority|0|["pass_priority"]|-|["Pass priority"]
278|priority|1|["pass_priority"]|-|["Pass priority"]
280|priority|0|["pass_priority"]|-|["Pass priority"]
282|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
284|priority|1|["pass_priority"]|-|["Pass priority"]
286|priority|0|["pass_priority"]|-|["Pass priority"]
288|priority|1|["pass_priority"]|-|["Pass priority"]
290|priority|0|["pass_priority"]|-|["Pass priority"]
292|declare_attacker|1|["declare_attacker"]|-|["Silver Knight attacks Full Game Seat 1"]
294|priority|1|["pass_priority"]|-|["Pass priority"]
296|priority|0|["pass_priority"]|-|["Pass priority"]
298|priority|1|["pass_priority"]|-|["Pass priority"]
300|priority|0|["pass_priority"]|-|["Pass priority"]
302|priority|1|["pass_priority"]|-|["Pass priority"]
304|priority|0|["pass_priority"]|-|["Pass priority"]
306|priority|1|["pass_priority"]|-|["Pass priority"]
308|priority|0|["pass_priority"]|-|["Pass priority"]
310|priority|1|["pass_priority"]|-|["Pass priority"]
312|priority|0|["pass_priority"]|-|["Pass priority"]
314|priority|1|["pass_priority"]|-|["Pass priority"]
316|priority|0|["pass_priority"]|-|["Pass priority"]
318|priority|1|["pass_priority"]|-|["Pass priority"]
320|priority|0|["pass_priority"]|-|["Pass priority"]
322|priority|0|["pass_priority"]|-|["Pass priority"]
324|priority|1|["pass_priority"]|-|["Pass priority"]
326|priority|0|["pass_priority"]|-|["Pass priority"]
328|priority|1|["pass_priority"]|-|["Pass priority"]
330|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
332|priority|0|["pass_priority"]|-|["Pass priority"]
334|priority|1|["pass_priority"]|-|["Pass priority"]
336|priority|0|["pass_priority"]|-|["Pass priority"]
338|priority|1|["pass_priority"]|-|["Pass priority"]
340|priority|0|["pass_priority"]|-|["Pass priority"]
342|priority|1|["pass_priority"]|-|["Pass priority"]
344|priority|0|["pass_priority"]|-|["Pass priority"]
346|priority|1|["pass_priority"]|-|["Pass priority"]
348|priority|0|["pass_priority"]|-|["Pass priority"]
350|priority|1|["pass_priority"]|-|["Pass priority"]
352|priority|0|["pass_priority"]|-|["Pass priority"]
354|priority|1|["pass_priority"]|-|["Pass priority"]
356|priority|1|["pass_priority"]|-|["Pass priority"]
358|priority|0|["pass_priority"]|-|["Pass priority"]
360|priority|1|["pass_priority"]|-|["Pass priority"]
362|priority|0|["pass_priority"]|-|["Pass priority"]
364|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
366|priority|1|["pass_priority"]|-|["Pass priority"]
368|priority|0|["pass_priority"]|-|["Pass priority"]
370|priority|1|["pass_priority"]|-|["Pass priority"]
372|priority|0|["pass_priority"]|-|["Pass priority"]
374|declare_attacker|1|["declare_attacker"]|-|["Silver Knight attacks Full Game Seat 1"]
376|priority|1|["pass_priority"]|-|["Pass priority"]
378|priority|0|["pass_priority"]|-|["Pass priority"]
380|priority|1|["pass_priority"]|-|["Pass priority"]
382|priority|0|["pass_priority"]|-|["Pass priority"]
384|priority|1|["pass_priority"]|-|["Pass priority"]
386|priority|0|["pass_priority"]|-|["Pass priority"]
388|priority|1|["pass_priority"]|-|["Pass priority"]
390|priority|0|["pass_priority"]|-|["Pass priority"]
392|priority|1|["pass_priority"]|-|["Pass priority"]
394|priority|0|["pass_priority"]|-|["Pass priority"]
396|priority|1|["pass_priority"]|-|["Pass priority"]
398|priority|0|["pass_priority"]|-|["Pass priority"]
400|priority|1|["pass_priority"]|-|["Pass priority"]
