2|choose_object|0|["choice"]|-|["Full Game Seat 1"]
156|priority|0|["pass_priority"]|-|["Pass priority"]
158|priority|2|["pass_priority"]|-|["Pass priority"]
160|priority|1|["pass_priority"]|-|["Pass priority"]
162|priority|0|["pass_priority"]|-|["Pass priority"]
164|priority|2|["pass_priority"]|-|["Pass priority"]
166|priority|1|["pass_priority"]|-|["Pass priority"]
168|priority|0|["pass_priority"]|-|["Pass priority"]
170|priority|2|["pass_priority"]|-|["Pass priority"]
172|priority|1|["pass_priority"]|-|["Pass priority"]
174|priority|0|["pass_priority"]|-|["Pass priority"]
176|priority|2|["pass_priority"]|-|["Pass priority"]
178|priority|1|["pass_priority"]|-|["Pass priority"]
180|priority|0|["pass_priority"]|-|["Pass priority"]
182|priority|2|["pass_priority"]|-|["Pass priority"]
184|priority|1|["pass_priority"]|-|["Pass priority"]
186|priority|0|["pass_priority"]|-|["Pass priority"]
188|priority|2|["pass_priority"]|-|["Pass priority"]
190|priority|1|["pass_priority"]|-|["Pass priority"]
192|priority|0|["pass_priority"]|-|["Pass priority"]
194|priority|2|["pass_priority"]|-|["Pass priority"]
196|priority|0|["pass_priority"]|-|["Pass priority"]
198|priority|2|["pass_priority"]|-|["Pass priority"]
200|priority|1|["pass_priority"]|-|["Pass priority"]
202|priority|0|["pass_priority"]|-|["Pass priority"]
204|priority|2|["pass_priority"]|-|["Pass priority"]
206|priority|1|["pass_priority"]|-|["Pass priority"]
208|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
210|priority|0|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
212|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
214|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
216|priority|0|["pass_priority"]|-|["Pass priority"]
218|priority|2|["pass_priority"]|-|["Pass priority"]
220|priority|1|["pass_priority"]|-|["Pass priority"]
222|priority|0|["pass_priority"]|-|["Pass priority"]
224|priority|2|["pass_priority"]|-|["Pass priority"]
226|priority|1|["pass_priority"]|-|["Pass priority"]
228|priority|0|["pass_priority"]|-|["Pass priority"]
230|priority|2|["pass_priority"]|-|["Pass priority"]
232|priority|1|["pass_priority"]|-|["Pass priority"]
234|declare_attacker|0|["declare_attacker"]|-|["Elite Vanguard attacks Full Game Seat 2"]
236|priority|0|["pass_priority"]|-|["Pass priority"]
238|priority|2|["pass_priority"]|-|["Pass priority"]
240|priority|1|["pass_priority"]|-|["Pass priority"]
242|declare_blocker|1|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Elite Vanguard"]
244|priority|0|["pass_priority"]|-|["Pass priority"]
246|priority|2|["pass_priority"]|-|["Pass priority"]
248|priority|1|["pass_priority"]|-|["Pass priority"]
250|choose_use|1|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
252|priority|0|["pass_priority"]|-|["Pass priority"]
254|priority|2|["pass_priority"]|-|["Pass priority"]
256|priority|1|["pass_priority"]|-|["Pass priority"]
258|priority|0|["pass_priority"]|-|["Pass priority"]
260|priority|2|["pass_priority"]|-|["Pass priority"]
262|priority|1|["pass_priority"]|-|["Pass priority"]
264|priority|0|["pass_priority"]|-|["Pass priority"]
266|priority|2|["pass_priority"]|-|["Pass priority"]
268|priority|1|["pass_priority"]|-|["Pass priority"]
270|priority|0|["pass_priority"]|-|["Pass priority"]
272|priority|2|["pass_priority"]|-|["Pass priority"]
274|priority|1|["pass_priority"]|-|["Pass priority"]
276|priority|2|["pass_priority"]|-|["Pass priority"]
278|priority|1|["pass_priority"]|-|["Pass priority"]
280|priority|0|["pass_priority"]|-|["Pass priority"]
282|priority|2|["pass_priority"]|-|["Pass priority"]
284|priority|1|["pass_priority"]|-|["Pass priority"]
286|priority|0|["pass_priority"]|-|["Pass priority"]
288|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
290|priority|2|["activated_ability"]|-|["Daring Skyjek — Cast Daring Skyjek"]
292|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
294|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
296|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
298|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
300|priority|2|["pass_priority"]|-|["Pass priority"]
302|priority|1|["pass_priority"]|-|["Pass priority"]
304|priority|0|["pass_priority"]|-|["Pass priority"]
306|priority|2|["pass_priority"]|-|["Pass priority"]
308|priority|1|["pass_priority"]|-|["Pass priority"]
310|priority|0|["pass_priority"]|-|["Pass priority"]
312|priority|2|["pass_priority"]|-|["Pass priority"]
314|priority|1|["pass_priority"]|-|["Pass priority"]
316|priority|0|["pass_priority"]|-|["Pass priority"]
318|priority|2|["pass_priority"]|-|["Pass priority"]
320|priority|1|["pass_priority"]|-|["Pass priority"]
322|priority|0|["pass_priority"]|-|["Pass priority"]
324|declare_attacker|2|["declare_attacker"]|-|["Champion of the Parish attacks Full Game Seat 1"]
326|priority|2|["pass_priority"]|-|["Pass priority"]
328|priority|1|["pass_priority"]|-|["Pass priority"]
330|priority|0|["pass_priority"]|-|["Pass priority"]
332|declare_blocker|0|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Champion of the Parish"]
334|priority|2|["pass_priority"]|-|["Pass priority"]
336|priority|1|["pass_priority"]|-|["Pass priority"]
338|priority|0|["pass_priority"]|-|["Pass priority"]
340|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
342|priority|2|["pass_priority"]|-|["Pass priority"]
344|priority|1|["pass_priority"]|-|["Pass priority"]
346|priority|0|["pass_priority"]|-|["Pass priority"]
348|priority|2|["pass_priority"]|-|["Pass priority"]
350|priority|1|["pass_priority"]|-|["Pass priority"]
352|priority|0|["pass_priority"]|-|["Pass priority"]
354|priority|2|["pass_priority"]|-|["Pass priority"]
356|priority|1|["pass_priority"]|-|["Pass priority"]
358|priority|0|["pass_priority"]|-|["Pass priority"]
360|priority|2|["pass_priority"]|-|["Pass priority"]
362|priority|1|["pass_priority"]|-|["Pass priority"]
364|priority|0|["pass_priority"]|-|["Pass priority"]
366|priority|1|["pass_priority"]|-|["Pass priority"]
368|priority|0|["pass_priority"]|-|["Pass priority"]
370|priority|2|["pass_priority"]|-|["Pass priority"]
372|priority|1|["pass_priority"]|-|["Pass priority"]
374|priority|0|["pass_priority"]|-|["Pass priority"]
376|priority|2|["pass_priority"]|-|["Pass priority"]
378|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
380|priority|1|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
382|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
384|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
386|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
388|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
390|priority|1|["pass_priority"]|-|["Pass priority"]
392|priority|0|["pass_priority"]|-|["Pass priority"]
394|priority|2|["pass_priority"]|-|["Pass priority"]
396|priority|1|["pass_priority"]|-|["Pass priority"]
398|priority|0|["pass_priority"]|-|["Pass priority"]
400|priority|2|["pass_priority"]|-|["Pass priority"]
402|priority|1|["pass_priority"]|-|["Pass priority"]
404|priority|0|["pass_priority"]|-|["Pass priority"]
406|priority|2|["pass_priority"]|-|["Pass priority"]
408|priority|1|["pass_priority"]|-|["Pass priority"]
410|priority|0|["pass_priority"]|-|["Pass priority"]
412|priority|2|["pass_priority"]|-|["Pass priority"]
414|priority|1|["pass_priority"]|-|["Pass priority"]
416|priority|0|["pass_priority"]|-|["Pass priority"]
418|priority|2|["pass_priority"]|-|["Pass priority"]
420|priority|1|["pass_priority"]|-|["Pass priority"]
422|priority|0|["pass_priority"]|-|["Pass priority"]
424|priority|2|["pass_priority"]|-|["Pass priority"]
426|priority|1|["pass_priority"]|-|["Pass priority"]
428|priority|0|["pass_priority"]|-|["Pass priority"]
430|priority|2|["pass_priority"]|-|["Pass priority"]
432|priority|0|["pass_priority"]|-|["Pass priority"]
434|priority|2|["pass_priority"]|-|["Pass priority"]
436|priority|1|["pass_priority"]|-|["Pass priority"]
438|priority|0|["pass_priority"]|-|["Pass priority"]
440|priority|2|["pass_priority"]|-|["Pass priority"]
442|priority|1|["pass_priority"]|-|["Pass priority"]
444|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
446|priority|0|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
448|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
450|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
452|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
454|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
456|priority|0|["pass_priority"]|-|["Pass priority"]
458|priority|2|["pass_priority"]|-|["Pass priority"]
460|priority|1|["pass_priority"]|-|["Pass priority"]
462|priority|0|["pass_priority"]|-|["Pass priority"]
464|priority|2|["pass_priority"]|-|["Pass priority"]
466|priority|1|["pass_priority"]|-|["Pass priority"]
468|priority|0|["pass_priority"]|-|["Pass priority"]
470|priority|2|["pass_priority"]|-|["Pass priority"]
472|priority|1|["pass_priority"]|-|["Pass priority"]
474|priority|0|["pass_priority"]|-|["Pass priority"]
476|priority|2|["pass_priority"]|-|["Pass priority"]
478|priority|1|["pass_priority"]|-|["Pass priority"]
480|priority|0|["pass_priority"]|-|["Pass priority"]
482|priority|2|["pass_priority"]|-|["Pass priority"]
484|priority|1|["pass_priority"]|-|["Pass priority"]
486|priority|0|["pass_priority"]|-|["Pass priority"]
488|priority|2|["pass_priority"]|-|["Pass priority"]
490|priority|1|["pass_priority"]|-|["Pass priority"]
492|priority|0|["pass_priority"]|-|["Pass priority"]
494|priority|2|["pass_priority"]|-|["Pass priority"]
496|priority|1|["pass_priority"]|-|["Pass priority"]
498|priority|2|["pass_priority"]|-|["Pass priority"]
500|priority|1|["pass_priority"]|-|["Pass priority"]
502|priority|0|["pass_priority"]|-|["Pass priority"]
504|priority|2|["pass_priority"]|-|["Pass priority"]
506|priority|1|["pass_priority"]|-|["Pass priority"]
508|priority|0|["pass_priority"]|-|["Pass priority"]
510|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
512|priority|2|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
514|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
516|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
518|priority|2|["pass_priority"]|-|["Pass priority"]
520|priority|1|["pass_priority"]|-|["Pass priority"]
522|priority|0|["pass_priority"]|-|["Pass priority"]
524|priority|2|["pass_priority"]|-|["Pass priority"]
526|priority|1|["pass_priority"]|-|["Pass priority"]
528|priority|0|["pass_priority"]|-|["Pass priority"]
530|priority|2|["pass_priority"]|-|["Pass priority"]
532|priority|1|["pass_priority"]|-|["Pass priority"]
534|priority|0|["pass_priority"]|-|["Pass priority"]
536|declare_attacker|2|["declare_attacker"]|-|["Daring Skyjek attacks Full Game Seat 1"]
538|priority|2|["pass_priority"]|-|["Pass priority"]
540|priority|1|["pass_priority"]|-|["Pass priority"]
542|priority|0|["pass_priority"]|-|["Pass priority"]
544|declare_blocker|0|["declare_blocker"]|-|["Silver Knight blocks Daring Skyjek"]
546|priority|2|["pass_priority"]|-|["Pass priority"]
548|priority|1|["pass_priority"]|-|["Pass priority"]
550|priority|0|["pass_priority"]|-|["Pass priority"]
552|priority|2|["pass_priority"]|-|["Pass priority"]
554|priority|1|["pass_priority"]|-|["Pass priority"]
556|priority|0|["pass_priority"]|-|["Pass priority"]
558|priority|2|["pass_priority"]|-|["Pass priority"]
560|priority|1|["pass_priority"]|-|["Pass priority"]
562|priority|0|["pass_priority"]|-|["Pass priority"]
564|priority|2|["pass_priority"]|-|["Pass priority"]
566|priority|1|["pass_priority"]|-|["Pass priority"]
568|priority|0|["pass_priority"]|-|["Pass priority"]
570|priority|2|["pass_priority"]|-|["Pass priority"]
572|priority|1|["pass_priority"]|-|["Pass priority"]
574|priority|0|["pass_priority"]|-|["Pass priority"]
576|priority|1|["pass_priority"]|-|["Pass priority"]
578|priority|0|["pass_priority"]|-|["Pass priority"]
580|priority|2|["pass_priority"]|-|["Pass priority"]
582|priority|1|["pass_priority"]|-|["Pass priority"]
584|priority|0|["pass_priority"]|-|["Pass priority"]
586|priority|2|["pass_priority"]|-|["Pass priority"]
588|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
590|priority|1|["pass_priority"]|-|["Pass priority"]
592|priority|0|["pass_priority"]|-|["Pass priority"]
594|priority|2|["pass_priority"]|-|["Pass priority"]
596|priority|1|["pass_priority"]|-|["Pass priority"]
598|priority|0|["pass_priority"]|-|["Pass priority"]
600|priority|2|["pass_priority"]|-|["Pass priority"]
602|declare_attacker|1|["declare_attacker"]|-|["Silver Knight attacks Full Game Seat 1"]
604|priority|1|["pass_priority"]|-|["Pass priority"]
606|priority|0|["pass_priority"]|-|["Pass priority"]
608|priority|2|["pass_priority"]|-|["Pass priority"]
610|declare_blocker|0|["declare_blocker"]|-|["Silver Knight blocks Silver Knight"]
612|priority|1|["pass_priority"]|-|["Pass priority"]
614|priority|0|["pass_priority"]|-|["Pass priority"]
616|priority|2|["pass_priority"]|-|["Pass priority"]
618|priority|1|["pass_priority"]|-|["Pass priority"]
620|priority|0|["pass_priority"]|-|["Pass priority"]
622|priority|2|["pass_priority"]|-|["Pass priority"]
624|priority|1|["pass_priority"]|-|["Pass priority"]
626|priority|0|["pass_priority"]|-|["Pass priority"]
628|priority|2|["pass_priority"]|-|["Pass priority"]
630|priority|1|["pass_priority"]|-|["Pass priority"]
632|priority|0|["pass_priority"]|-|["Pass priority"]
634|priority|2|["pass_priority"]|-|["Pass priority"]
636|priority|1|["pass_priority"]|-|["Pass priority"]
638|priority|0|["pass_priority"]|-|["Pass priority"]
640|priority|2|["pass_priority"]|-|["Pass priority"]
642|priority|0|["pass_priority"]|-|["Pass priority"]
644|priority|2|["pass_priority"]|-|["Pass priority"]
646|priority|1|["pass_priority"]|-|["Pass priority"]
648|priority|0|["pass_priority"]|-|["Pass priority"]
650|priority|2|["pass_priority"]|-|["Pass priority"]
652|priority|1|["pass_priority"]|-|["Pass priority"]
654|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
656|priority|0|["activated_ability"]|-|["White Knight — Cast White Knight"]
658|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
660|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
662|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
664|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
666|priority|0|["pass_priority"]|-|["Pass priority"]
668|priority|2|["pass_priority"]|-|["Pass priority"]
670|priority|1|["pass_priority"]|-|["Pass priority"]
672|priority|0|["pass_priority"]|-|["Pass priority"]
674|priority|2|["pass_priority"]|-|["Pass priority"]
676|priority|1|["pass_priority"]|-|["Pass priority"]
678|priority|0|["pass_priority"]|-|["Pass priority"]
680|priority|2|["pass_priority"]|-|["Pass priority"]
682|priority|1|["pass_priority"]|-|["Pass priority"]
684|priority|0|["pass_priority"]|-|["Pass priority"]
686|priority|2|["pass_priority"]|-|["Pass priority"]
688|priority|1|["pass_priority"]|-|["Pass priority"]
690|priority|0|["pass_priority"]|-|["Pass priority"]
692|priority|2|["pass_priority"]|-|["Pass priority"]
694|priority|1|["pass_priority"]|-|["Pass priority"]
696|priority|0|["pass_priority"]|-|["Pass priority"]
698|priority|2|["pass_priority"]|-|["Pass priority"]
700|priority|1|["pass_priority"]|-|["Pass priority"]
702|priority|0|["pass_priority"]|-|["Pass priority"]
704|priority|2|["pass_priority"]|-|["Pass priority"]
706|priority|1|["pass_priority"]|-|["Pass priority"]
708|priority|2|["pass_priority"]|-|["Pass priority"]
710|priority|1|["pass_priority"]|-|["Pass priority"]
712|priority|0|["pass_priority"]|-|["Pass priority"]
714|priority|2|["pass_priority"]|-|["Pass priority"]
716|priority|1|["pass_priority"]|-|["Pass priority"]
718|priority|0|["pass_priority"]|-|["Pass priority"]
720|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
722|priority|2|["pass_priority"]|-|["Pass priority"]
724|priority|1|["pass_priority"]|-|["Pass priority"]
726|priority|0|["pass_priority"]|-|["Pass priority"]
728|priority|2|["pass_priority"]|-|["Pass priority"]
730|priority|1|["pass_priority"]|-|["Pass priority"]
732|priority|0|["pass_priority"]|-|["Pass priority"]
734|declare_attacker|2|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 1"]
736|priority|2|["pass_priority"]|-|["Pass priority"]
738|priority|1|["pass_priority"]|-|["Pass priority"]
740|priority|0|["pass_priority"]|-|["Pass priority"]
742|declare_blocker|0|["declare_blocker"]|-|["White Knight blocks Isamaru, Hound of Konda"]
744|priority|2|["pass_priority"]|-|["Pass priority"]
746|priority|1|["pass_priority"]|-|["Pass priority"]
748|priority|0|["pass_priority"]|-|["Pass priority"]
750|choose_use|2|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
752|priority|2|["pass_priority"]|-|["Pass priority"]
754|priority|1|["pass_priority"]|-|["Pass priority"]
756|priority|0|["pass_priority"]|-|["Pass priority"]
758|priority|2|["pass_priority"]|-|["Pass priority"]
760|priority|1|["pass_priority"]|-|["Pass priority"]
762|priority|0|["pass_priority"]|-|["Pass priority"]
764|priority|2|["pass_priority"]|-|["Pass priority"]
766|priority|1|["pass_priority"]|-|["Pass priority"]
768|priority|0|["pass_priority"]|-|["Pass priority"]
770|priority|2|["pass_priority"]|-|["Pass priority"]
772|priority|1|["pass_priority"]|-|["Pass priority"]
774|priority|0|["pass_priority"]|-|["Pass priority"]
776|priority|1|["pass_priority"]|-|["Pass priority"]
778|priority|0|["pass_priority"]|-|["Pass priority"]
780|priority|2|["pass_priority"]|-|["Pass priority"]
782|priority|1|["pass_priority"]|-|["Pass priority"]
784|priority|0|["pass_priority"]|-|["Pass priority"]
786|priority|2|["pass_priority"]|-|["Pass priority"]
788|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
790|priority|1|["pass_priority"]|-|["Pass priority"]
792|priority|0|["pass_priority"]|-|["Pass priority"]
794|priority|2|["pass_priority"]|-|["Pass priority"]
796|priority|1|["pass_priority"]|-|["Pass priority"]
798|priority|0|["pass_priority"]|-|["Pass priority"]
800|priority|2|["pass_priority"]|-|["Pass priority"]
802|priority|1|["pass_priority"]|-|["Pass priority"]
804|priority|0|["pass_priority"]|-|["Pass priority"]
806|priority|2|["pass_priority"]|-|["Pass priority"]
808|priority|1|["pass_priority"]|-|["Pass priority"]
810|priority|0|["pass_priority"]|-|["Pass priority"]
812|priority|2|["pass_priority"]|-|["Pass priority"]
814|priority|1|["pass_priority"]|-|["Pass priority"]
816|priority|0|["pass_priority"]|-|["Pass priority"]
818|priority|2|["pass_priority"]|-|["Pass priority"]
820|priority|1|["pass_priority"]|-|["Pass priority"]
822|priority|0|["pass_priority"]|-|["Pass priority"]
824|priority|2|["pass_priority"]|-|["Pass priority"]
826|priority|0|["pass_priority"]|-|["Pass priority"]
828|priority|2|["pass_priority"]|-|["Pass priority"]
830|priority|1|["pass_priority"]|-|["Pass priority"]
832|priority|0|["pass_priority"]|-|["Pass priority"]
834|priority|2|["pass_priority"]|-|["Pass priority"]
836|priority|1|["pass_priority"]|-|["Pass priority"]
838|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
840|priority|0|["activated_ability"]|-|["Geist-Honored Monk — Cast Geist-Honored Monk"]
842|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
844|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
846|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
848|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
850|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
852|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
854|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
856|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
858|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
860|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
862|priority|0|["pass_priority"]|-|["Pass priority"]
864|priority|2|["pass_priority"]|-|["Pass priority"]
866|priority|1|["pass_priority"]|-|["Pass priority"]
868|priority|0|["pass_priority"]|-|["Pass priority"]
870|priority|2|["pass_priority"]|-|["Pass priority"]
872|priority|1|["pass_priority"]|-|["Pass priority"]
874|priority|0|["pass_priority"]|-|["Pass priority"]
876|priority|2|["pass_priority"]|-|["Pass priority"]
878|priority|1|["pass_priority"]|-|["Pass priority"]
880|priority|0|["pass_priority"]|-|["Pass priority"]
882|priority|2|["pass_priority"]|-|["Pass priority"]
884|priority|1|["pass_priority"]|-|["Pass priority"]
886|declare_attacker|0|["declare_attacker"]|-|["White Knight attacks Full Game Seat 2"]
888|priority|0|["pass_priority"]|-|["Pass priority"]
890|priority|2|["pass_priority"]|-|["Pass priority"]
892|priority|1|["pass_priority"]|-|["Pass priority"]
894|priority|0|["pass_priority"]|-|["Pass priority"]
896|priority|2|["pass_priority"]|-|["Pass priority"]
898|priority|1|["pass_priority"]|-|["Pass priority"]
900|priority|0|["pass_priority"]|-|["Pass priority"]
902|priority|2|["pass_priority"]|-|["Pass priority"]
904|priority|1|["pass_priority"]|-|["Pass priority"]
906|priority|0|["pass_priority"]|-|["Pass priority"]
908|priority|2|["pass_priority"]|-|["Pass priority"]
910|priority|1|["pass_priority"]|-|["Pass priority"]
912|priority|0|["pass_priority"]|-|["Pass priority"]
914|priority|2|["pass_priority"]|-|["Pass priority"]
916|priority|1|["pass_priority"]|-|["Pass priority"]
918|priority|0|["pass_priority"]|-|["Pass priority"]
920|priority|2|["pass_priority"]|-|["Pass priority"]
922|priority|1|["pass_priority"]|-|["Pass priority"]
924|priority|0|["pass_priority"]|-|["Pass priority"]
926|priority|2|["pass_priority"]|-|["Pass priority"]
928|priority|1|["pass_priority"]|-|["Pass priority"]
930|priority|2|["pass_priority"]|-|["Pass priority"]
932|priority|1|["pass_priority"]|-|["Pass priority"]
934|priority|0|["pass_priority"]|-|["Pass priority"]
936|priority|2|["pass_priority"]|-|["Pass priority"]
938|priority|1|["pass_priority"]|-|["Pass priority"]
940|priority|0|["pass_priority"]|-|["Pass priority"]
942|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
944|priority|2|["activated_ability"]|-|["Geist-Honored Monk — Cast Geist-Honored Monk"]
946|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
948|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
950|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
952|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
954|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
956|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
958|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
960|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
962|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
964|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
966|priority|2|["pass_priority"]|-|["Pass priority"]
