2|choose_object|2|["choice"]|-|["Full Game Seat 1"]
408|priority|1|["pass_priority"]|-|["Pass priority"]
410|priority|0|["pass_priority"]|-|["Pass priority"]
412|priority|3|["pass_priority"]|-|["Pass priority"]
414|priority|2|["pass_priority"]|-|["Pass priority"]
416|priority|1|["pass_priority"]|-|["Pass priority"]
418|priority|0|["pass_priority"]|-|["Pass priority"]
420|priority|3|["pass_priority"]|-|["Pass priority"]
422|priority|2|["pass_priority"]|-|["Pass priority"]
424|priority|1|["pass_priority"]|-|["Pass priority"]
426|priority|0|["pass_priority"]|-|["Pass priority"]
428|priority|3|["pass_priority"]|-|["Pass priority"]
430|priority|2|["pass_priority"]|-|["Pass priority"]
432|priority|1|["pass_priority"]|-|["Pass priority"]
434|priority|3|["pass_priority"]|-|["Pass priority"]
436|priority|2|["pass_priority"]|-|["Pass priority"]
438|priority|1|["pass_priority"]|-|["Pass priority"]
440|priority|0|["pass_priority"]|-|["Pass priority"]
442|priority|3|["pass_priority"]|-|["Pass priority"]
444|priority|2|["pass_priority"]|-|["Pass priority"]
446|priority|1|["pass_priority"]|-|["Pass priority"]
448|priority|0|["pass_priority"]|-|["Pass priority"]
450|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
452|priority|3|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
454|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
456|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
458|priority|3|["pass_priority"]|-|["Pass priority"]
460|priority|2|["pass_priority"]|-|["Pass priority"]
462|priority|1|["pass_priority"]|-|["Pass priority"]
464|priority|0|["pass_priority"]|-|["Pass priority"]
466|priority|3|["pass_priority"]|-|["Pass priority"]
468|priority|2|["pass_priority"]|-|["Pass priority"]
470|priority|1|["pass_priority"]|-|["Pass priority"]
472|priority|0|["pass_priority"]|-|["Pass priority"]
474|priority|3|["pass_priority"]|-|["Pass priority"]
476|priority|2|["pass_priority"]|-|["Pass priority"]
478|priority|1|["pass_priority"]|-|["Pass priority"]
480|priority|0|["pass_priority"]|-|["Pass priority"]
482|declare_attacker|3|["declare_attacker"]|-|["Doomed Traveler attacks Full Game Seat 1"]
484|priority|3|["pass_priority"]|-|["Pass priority"]
486|priority|2|["pass_priority"]|-|["Pass priority"]
488|priority|1|["pass_priority"]|-|["Pass priority"]
490|priority|0|["pass_priority"]|-|["Pass priority"]
492|declare_blocker|0|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Doomed Traveler"]
494|priority|3|["pass_priority"]|-|["Pass priority"]
496|priority|2|["pass_priority"]|-|["Pass priority"]
498|priority|1|["pass_priority"]|-|["Pass priority"]
500|priority|0|["pass_priority"]|-|["Pass priority"]
502|priority|3|["pass_priority"]|-|["Pass priority"]
504|priority|2|["pass_priority"]|-|["Pass priority"]
506|priority|1|["pass_priority"]|-|["Pass priority"]
508|priority|0|["pass_priority"]|-|["Pass priority"]
510|priority|3|["pass_priority"]|-|["Pass priority"]
512|priority|2|["pass_priority"]|-|["Pass priority"]
514|priority|1|["pass_priority"]|-|["Pass priority"]
516|priority|0|["pass_priority"]|-|["Pass priority"]
518|priority|3|["pass_priority"]|-|["Pass priority"]
520|priority|2|["pass_priority"]|-|["Pass priority"]
522|priority|1|["pass_priority"]|-|["Pass priority"]
524|priority|0|["pass_priority"]|-|["Pass priority"]
526|priority|3|["pass_priority"]|-|["Pass priority"]
528|priority|2|["pass_priority"]|-|["Pass priority"]
530|priority|1|["pass_priority"]|-|["Pass priority"]
532|priority|0|["pass_priority"]|-|["Pass priority"]
534|priority|3|["pass_priority"]|-|["Pass priority"]
536|priority|2|["pass_priority"]|-|["Pass priority"]
538|priority|1|["pass_priority"]|-|["Pass priority"]
540|priority|0|["pass_priority"]|-|["Pass priority"]
542|priority|2|["pass_priority"]|-|["Pass priority"]
544|priority|1|["pass_priority"]|-|["Pass priority"]
546|priority|0|["pass_priority"]|-|["Pass priority"]
548|priority|3|["pass_priority"]|-|["Pass priority"]
550|priority|2|["pass_priority"]|-|["Pass priority"]
552|priority|1|["pass_priority"]|-|["Pass priority"]
554|priority|0|["pass_priority"]|-|["Pass priority"]
556|priority|3|["pass_priority"]|-|["Pass priority"]
558|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
560|priority|2|["activated_ability"]|-|["Daring Skyjek — Cast Daring Skyjek"]
562|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
564|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
566|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
568|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
570|priority|2|["pass_priority"]|-|["Pass priority"]
572|priority|1|["pass_priority"]|-|["Pass priority"]
574|priority|0|["pass_priority"]|-|["Pass priority"]
576|priority|3|["pass_priority"]|-|["Pass priority"]
578|priority|2|["pass_priority"]|-|["Pass priority"]
580|priority|1|["pass_priority"]|-|["Pass priority"]
582|priority|0|["pass_priority"]|-|["Pass priority"]
584|priority|3|["pass_priority"]|-|["Pass priority"]
586|priority|2|["pass_priority"]|-|["Pass priority"]
588|priority|1|["pass_priority"]|-|["Pass priority"]
590|priority|0|["pass_priority"]|-|["Pass priority"]
592|priority|3|["pass_priority"]|-|["Pass priority"]
594|priority|2|["pass_priority"]|-|["Pass priority"]
596|priority|1|["pass_priority"]|-|["Pass priority"]
598|priority|0|["pass_priority"]|-|["Pass priority"]
600|priority|3|["pass_priority"]|-|["Pass priority"]
602|declare_attacker|2|["declare_attacker"]|-|["Champion of the Parish attacks Full Game Seat 1"]
604|priority|2|["pass_priority"]|-|["Pass priority"]
606|priority|1|["pass_priority"]|-|["Pass priority"]
608|priority|0|["pass_priority"]|-|["Pass priority"]
610|priority|3|["pass_priority"]|-|["Pass priority"]
612|declare_blocker|0|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Champion of the Parish"]
614|priority|2|["pass_priority"]|-|["Pass priority"]
616|priority|1|["pass_priority"]|-|["Pass priority"]
618|priority|0|["pass_priority"]|-|["Pass priority"]
620|priority|3|["pass_priority"]|-|["Pass priority"]
622|choose_use|0|["boolean"]|-|["Move to command"]
624|priority|2|["pass_priority"]|-|["Pass priority"]
626|priority|1|["pass_priority"]|-|["Pass priority"]
628|priority|0|["pass_priority"]|-|["Pass priority"]
630|priority|3|["pass_priority"]|-|["Pass priority"]
632|priority|2|["pass_priority"]|-|["Pass priority"]
634|priority|1|["pass_priority"]|-|["Pass priority"]
636|priority|0|["pass_priority"]|-|["Pass priority"]
638|priority|3|["pass_priority"]|-|["Pass priority"]
640|priority|2|["pass_priority"]|-|["Pass priority"]
642|priority|1|["pass_priority"]|-|["Pass priority"]
644|priority|0|["pass_priority"]|-|["Pass priority"]
646|priority|3|["pass_priority"]|-|["Pass priority"]
648|priority|2|["pass_priority"]|-|["Pass priority"]
650|priority|1|["pass_priority"]|-|["Pass priority"]
652|priority|0|["pass_priority"]|-|["Pass priority"]
654|priority|3|["pass_priority"]|-|["Pass priority"]
656|priority|1|["pass_priority"]|-|["Pass priority"]
658|priority|0|["pass_priority"]|-|["Pass priority"]
660|priority|3|["pass_priority"]|-|["Pass priority"]
662|priority|2|["pass_priority"]|-|["Pass priority"]
664|priority|1|["pass_priority"]|-|["Pass priority"]
666|priority|0|["pass_priority"]|-|["Pass priority"]
668|priority|3|["pass_priority"]|-|["Pass priority"]
670|priority|2|["pass_priority"]|-|["Pass priority"]
672|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
674|priority|1|["activated_ability"]|-|["Silver Knight — Cast Silver Knight"]
676|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
678|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
680|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
682|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
684|priority|1|["pass_priority"]|-|["Pass priority"]
686|priority|0|["pass_priority"]|-|["Pass priority"]
688|priority|3|["pass_priority"]|-|["Pass priority"]
690|priority|2|["pass_priority"]|-|["Pass priority"]
692|priority|1|["pass_priority"]|-|["Pass priority"]
694|priority|0|["pass_priority"]|-|["Pass priority"]
696|priority|3|["pass_priority"]|-|["Pass priority"]
698|priority|2|["pass_priority"]|-|["Pass priority"]
700|priority|1|["pass_priority"]|-|["Pass priority"]
702|priority|0|["pass_priority"]|-|["Pass priority"]
704|priority|3|["pass_priority"]|-|["Pass priority"]
706|priority|2|["pass_priority"]|-|["Pass priority"]
708|priority|1|["pass_priority"]|-|["Pass priority"]
710|priority|0|["pass_priority"]|-|["Pass priority"]
712|priority|3|["pass_priority"]|-|["Pass priority"]
714|priority|2|["pass_priority"]|-|["Pass priority"]
716|priority|1|["pass_priority"]|-|["Pass priority"]
718|priority|0|["pass_priority"]|-|["Pass priority"]
720|priority|3|["pass_priority"]|-|["Pass priority"]
722|priority|2|["pass_priority"]|-|["Pass priority"]
724|priority|1|["pass_priority"]|-|["Pass priority"]
726|priority|0|["pass_priority"]|-|["Pass priority"]
728|priority|3|["pass_priority"]|-|["Pass priority"]
730|priority|2|["pass_priority"]|-|["Pass priority"]
732|priority|1|["pass_priority"]|-|["Pass priority"]
734|priority|0|["pass_priority"]|-|["Pass priority"]
736|priority|3|["pass_priority"]|-|["Pass priority"]
738|priority|2|["pass_priority"]|-|["Pass priority"]
740|priority|0|["pass_priority"]|-|["Pass priority"]
742|priority|3|["pass_priority"]|-|["Pass priority"]
744|priority|2|["pass_priority"]|-|["Pass priority"]
746|priority|1|["pass_priority"]|-|["Pass priority"]
748|priority|0|["pass_priority"]|-|["Pass priority"]
750|priority|3|["pass_priority"]|-|["Pass priority"]
752|priority|2|["pass_priority"]|-|["Pass priority"]
754|priority|1|["pass_priority"]|-|["Pass priority"]
756|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
758|priority|0|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
760|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
762|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
764|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
766|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
768|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
770|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
772|priority|0|["pass_priority"]|-|["Pass priority"]
774|priority|3|["pass_priority"]|-|["Pass priority"]
776|priority|2|["pass_priority"]|-|["Pass priority"]
778|priority|1|["pass_priority"]|-|["Pass priority"]
780|priority|0|["pass_priority"]|-|["Pass priority"]
782|priority|3|["pass_priority"]|-|["Pass priority"]
784|priority|2|["pass_priority"]|-|["Pass priority"]
786|priority|1|["pass_priority"]|-|["Pass priority"]
788|priority|0|["pass_priority"]|-|["Pass priority"]
790|priority|3|["pass_priority"]|-|["Pass priority"]
792|priority|2|["pass_priority"]|-|["Pass priority"]
794|priority|1|["pass_priority"]|-|["Pass priority"]
796|priority|0|["pass_priority"]|-|["Pass priority"]
798|priority|3|["pass_priority"]|-|["Pass priority"]
800|priority|2|["pass_priority"]|-|["Pass priority"]
802|priority|1|["pass_priority"]|-|["Pass priority"]
804|priority|0|["pass_priority"]|-|["Pass priority"]
806|priority|3|["pass_priority"]|-|["Pass priority"]
808|priority|2|["pass_priority"]|-|["Pass priority"]
810|priority|1|["pass_priority"]|-|["Pass priority"]
812|priority|0|["pass_priority"]|-|["Pass priority"]
814|priority|3|["pass_priority"]|-|["Pass priority"]
816|priority|2|["pass_priority"]|-|["Pass priority"]
818|priority|1|["pass_priority"]|-|["Pass priority"]
820|priority|0|["pass_priority"]|-|["Pass priority"]
822|priority|3|["pass_priority"]|-|["Pass priority"]
824|priority|2|["pass_priority"]|-|["Pass priority"]
826|priority|1|["pass_priority"]|-|["Pass priority"]
828|priority|3|["pass_priority"]|-|["Pass priority"]
830|priority|2|["pass_priority"]|-|["Pass priority"]
832|priority|1|["pass_priority"]|-|["Pass priority"]
834|priority|0|["pass_priority"]|-|["Pass priority"]
836|priority|3|["pass_priority"]|-|["Pass priority"]
838|priority|2|["pass_priority"]|-|["Pass priority"]
840|priority|1|["pass_priority"]|-|["Pass priority"]
842|priority|0|["pass_priority"]|-|["Pass priority"]
844|priority|3|["activated_ability"]|-|["Plains — Play Plains"]
846|priority|3|["activated_ability"]|-|["Banisher Priest — Cast Banisher Priest"]
848|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
850|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
852|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
854|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
856|mana_payment|3|["mana_ability"]|-|["Plains — {T}: Add {W}."]
858|mana_payment|3|["mana_pool"]|-|["Spend white mana from pool"]
860|priority|3|["pass_priority"]|-|["Pass priority"]
862|priority|2|["pass_priority"]|-|["Pass priority"]
864|priority|1|["pass_priority"]|-|["Pass priority"]
866|priority|0|["pass_priority"]|-|["Pass priority"]
868|target|3|["target"]|-|["Daring Skyjek"]
870|priority|3|["pass_priority"]|-|["Pass priority"]
872|priority|2|["pass_priority"]|-|["Pass priority"]
874|priority|1|["pass_priority"]|-|["Pass priority"]
876|priority|0|["pass_priority"]|-|["Pass priority"]
878|priority|3|["pass_priority"]|-|["Pass priority"]
880|priority|2|["pass_priority"]|-|["Pass priority"]
882|priority|1|["pass_priority"]|-|["Pass priority"]
884|priority|0|["pass_priority"]|-|["Pass priority"]
886|priority|3|["pass_priority"]|-|["Pass priority"]
888|priority|2|["pass_priority"]|-|["Pass priority"]
890|priority|1|["pass_priority"]|-|["Pass priority"]
892|priority|0|["pass_priority"]|-|["Pass priority"]
894|declare_attacker|3|["declare_attacker"]|-|["Isamaru, Hound of Konda attacks Full Game Seat 1"]
896|declare_attacker|3|["declare_attacker"]|-|["Spirit Token attacks Full Game Seat 1"]
898|priority|3|["pass_priority"]|-|["Pass priority"]
900|priority|2|["pass_priority"]|-|["Pass priority"]
902|priority|1|["pass_priority"]|-|["Pass priority"]
904|priority|0|["pass_priority"]|-|["Pass priority"]
906|declare_blocker|0|["declare_blocker"]|-|["Isamaru, Hound of Konda blocks Isamaru, Hound of Konda"]
908|priority|3|["pass_priority"]|-|["Pass priority"]
910|priority|2|["pass_priority"]|-|["Pass priority"]
912|priority|1|["pass_priority"]|-|["Pass priority"]
914|priority|0|["pass_priority"]|-|["Pass priority"]
916|choose_use|0|["boolean"]|-|["Leave in current zone (GRAVEYARD)"]
918|choose_use|3|["boolean"]|-|["Move to command"]
920|priority|3|["pass_priority"]|-|["Pass priority"]
922|priority|2|["pass_priority"]|-|["Pass priority"]
924|priority|1|["pass_priority"]|-|["Pass priority"]
926|priority|0|["pass_priority"]|-|["Pass priority"]
928|priority|3|["pass_priority"]|-|["Pass priority"]
930|priority|2|["pass_priority"]|-|["Pass priority"]
932|priority|1|["pass_priority"]|-|["Pass priority"]
934|priority|0|["pass_priority"]|-|["Pass priority"]
936|priority|3|["pass_priority"]|-|["Pass priority"]
938|priority|2|["pass_priority"]|-|["Pass priority"]
940|priority|1|["pass_priority"]|-|["Pass priority"]
942|priority|0|["pass_priority"]|-|["Pass priority"]
944|priority|3|["pass_priority"]|-|["Pass priority"]
946|priority|2|["pass_priority"]|-|["Pass priority"]
948|priority|1|["pass_priority"]|-|["Pass priority"]
950|priority|0|["pass_priority"]|-|["Pass priority"]
952|priority|2|["pass_priority"]|-|["Pass priority"]
954|priority|1|["pass_priority"]|-|["Pass priority"]
956|priority|0|["pass_priority"]|-|["Pass priority"]
958|priority|3|["pass_priority"]|-|["Pass priority"]
960|priority|2|["pass_priority"]|-|["Pass priority"]
962|priority|1|["pass_priority"]|-|["Pass priority"]
964|priority|0|["pass_priority"]|-|["Pass priority"]
966|priority|3|["pass_priority"]|-|["Pass priority"]
968|priority|2|["activated_ability"]|-|["Plains — Play Plains"]
970|priority|2|["activated_ability"]|-|["Isamaru, Hound of Konda — Cast Isamaru, Hound of Konda"]
972|mana_payment|2|["mana_ability"]|-|["Plains — {T}: Add {W}."]
974|mana_payment|2|["mana_pool"]|-|["Spend white mana from pool"]
976|priority|2|["pass_priority"]|-|["Pass priority"]
