2|choose_object|1|["choice"]|-|["Full Game Seat 1"]
232|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
234|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
236|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
238|priority|0|["pass_priority"]|-|["Pass priority"]
240|priority|1|["pass_priority"]|-|["Pass priority"]
242|priority|0|["pass_priority"]|-|["Pass priority"]
244|priority|1|["pass_priority"]|-|["Pass priority"]
246|priority|0|["pass_priority"]|-|["Pass priority"]
248|priority|1|["pass_priority"]|-|["Pass priority"]
250|priority|0|["pass_priority"]|-|["Pass priority"]
252|priority|1|["pass_priority"]|-|["Pass priority"]
254|declare_attacker|0|["declare_attacker"]|-|["Elite Inquisitor attacks Full Game Seat 2"]
256|priority|0|["pass_priority"]|-|["Pass priority"]
258|priority|1|["pass_priority"]|-|["Pass priority"]
260|declare_blocker|1|["declare_blocker"]|-|["Elite Inquisitor blocks Elite Inquisitor"]
262|priority|0|["pass_priority"]|-|["Pass priority"]
264|priority|1|["pass_priority"]|-|["Pass priority"]
266|priority|0|["pass_priority"]|-|["Pass priority"]
268|priority|1|["pass_priority"]|-|["Pass priority"]
270|priority|0|["pass_priority"]|-|["Pass priority"]
272|priority|1|["pass_priority"]|-|["Pass priority"]
274|priority|0|["pass_priority"]|-|["Pass priority"]
276|priority|1|["pass_priority"]|-|["Pass priority"]
278|priority|0|["pass_priority"]|-|["Pass priority"]
280|priority|1|["pass_priority"]|-|["Pass priority"]
282|priority|1|["pass_priority"]|-|["Pass priority"]
284|priority|0|["pass_priority"]|-|["Pass priority"]
286|priority|1|["pass_priority"]|-|["Pass priority"]
288|priority|0|["pass_priority"]|-|["Pass priority"]
290|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
292|priority|1|["activated_ability"]|-|["Banisher Priest — Cast Banisher Priest"]
294|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
296|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
298|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
300|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
302|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
304|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
306|priority|1|["pass_priority"]|-|["Pass priority"]
308|priority|0|["pass_priority"]|-|["Pass priority"]
310|target|1|["target"]|-|["Champion of the Parish"]
312|priority|1|["pass_priority"]|-|["Pass priority"]
314|priority|0|["pass_priority"]|-|["Pass priority"]
316|priority|1|["pass_priority"]|-|["Pass priority"]
318|priority|0|["pass_priority"]|-|["Pass priority"]
320|priority|1|["pass_priority"]|-|["Pass priority"]
322|priority|0|["pass_priority"]|-|["Pass priority"]
324|priority|1|["pass_priority"]|-|["Pass priority"]
326|priority|0|["pass_priority"]|-|["Pass priority"]
328|priority|1|["pass_priority"]|-|["Pass priority"]
330|priority|0|["pass_priority"]|-|["Pass priority"]
332|priority|1|["pass_priority"]|-|["Pass priority"]
334|priority|0|["pass_priority"]|-|["Pass priority"]
336|priority|1|["pass_priority"]|-|["Pass priority"]
338|priority|0|["pass_priority"]|-|["Pass priority"]
340|priority|0|["pass_priority"]|-|["Pass priority"]
342|priority|1|["pass_priority"]|-|["Pass priority"]
344|priority|0|["pass_priority"]|-|["Pass priority"]
346|priority|1|["pass_priority"]|-|["Pass priority"]
348|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
350|priority|0|["activated_ability"]|-|["Serra Avenger — Cast Serra Avenger"]
352|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
354|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
356|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
358|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
360|priority|0|["pass_priority"]|-|["Pass priority"]
362|priority|1|["pass_priority"]|-|["Pass priority"]
364|priority|0|["pass_priority"]|-|["Pass priority"]
366|priority|1|["pass_priority"]|-|["Pass priority"]
368|priority|0|["pass_priority"]|-|["Pass priority"]
370|priority|1|["pass_priority"]|-|["Pass priority"]
372|declare_attacker|0|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 2"]
374|priority|0|["pass_priority"]|-|["Pass priority"]
376|priority|1|["pass_priority"]|-|["Pass priority"]
378|declare_blocker|1|["declare_blocker"]|-|["Banisher Priest blocks Precinct Captain"]
380|priority|0|["pass_priority"]|-|["Pass priority"]
382|priority|1|["pass_priority"]|-|["Pass priority"]
384|priority|0|["pass_priority"]|-|["Pass priority"]
386|priority|1|["pass_priority"]|-|["Pass priority"]
388|priority|0|["pass_priority"]|-|["Pass priority"]
390|priority|1|["pass_priority"]|-|["Pass priority"]
392|priority|0|["pass_priority"]|-|["Pass priority"]
394|priority|1|["pass_priority"]|-|["Pass priority"]
396|priority|0|["pass_priority"]|-|["Pass priority"]
398|priority|1|["pass_priority"]|-|["Pass priority"]
400|priority|0|["pass_priority"]|-|["Pass priority"]
402|priority|1|["pass_priority"]|-|["Pass priority"]
404|priority|1|["pass_priority"]|-|["Pass priority"]
406|priority|0|["pass_priority"]|-|["Pass priority"]
408|priority|1|["pass_priority"]|-|["Pass priority"]
410|priority|0|["pass_priority"]|-|["Pass priority"]
412|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
414|priority|1|["activated_ability"]|-|["Precinct Captain — Cast Precinct Captain"]
416|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
418|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
420|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
422|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
424|priority|1|["pass_priority"]|-|["Pass priority"]
426|priority|0|["pass_priority"]|-|["Pass priority"]
428|priority|1|["pass_priority"]|-|["Pass priority"]
430|priority|0|["pass_priority"]|-|["Pass priority"]
432|priority|1|["pass_priority"]|-|["Pass priority"]
434|priority|0|["pass_priority"]|-|["Pass priority"]
436|priority|1|["pass_priority"]|-|["Pass priority"]
438|priority|0|["pass_priority"]|-|["Pass priority"]
440|priority|1|["pass_priority"]|-|["Pass priority"]
442|priority|0|["pass_priority"]|-|["Pass priority"]
444|priority|1|["pass_priority"]|-|["Pass priority"]
446|priority|0|["pass_priority"]|-|["Pass priority"]
448|priority|1|["pass_priority"]|-|["Pass priority"]
450|priority|0|["pass_priority"]|-|["Pass priority"]
452|priority|0|["pass_priority"]|-|["Pass priority"]
454|priority|1|["pass_priority"]|-|["Pass priority"]
456|priority|0|["pass_priority"]|-|["Pass priority"]
458|priority|1|["pass_priority"]|-|["Pass priority"]
460|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
462|priority|0|["pass_priority"]|-|["Pass priority"]
464|priority|1|["pass_priority"]|-|["Pass priority"]
466|priority|0|["pass_priority"]|-|["Pass priority"]
468|priority|1|["pass_priority"]|-|["Pass priority"]
470|declare_attacker|0|["declare_attacker"]|-|["Champion of the Parish attacks Full Game Seat 2"]
472|declare_attacker|0|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 2"]
474|declare_attacker|0|["declare_attacker"]|-|["Serra Avenger attacks Full Game Seat 2"]
476|priority|0|["pass_priority"]|-|["Pass priority"]
478|priority|1|["pass_priority"]|-|["Pass priority"]
480|declare_blocker|1|["declare_blocker"]|-|["Precinct Captain blocks Champion of the Parish"]
482|priority|0|["pass_priority"]|-|["Pass priority"]
484|priority|1|["pass_priority"]|-|["Pass priority"]
486|priority|0|["pass_priority"]|-|["Pass priority"]
488|priority|1|["pass_priority"]|-|["Pass priority"]
490|priority|0|["pass_priority"]|-|["Pass priority"]
492|priority|1|["pass_priority"]|-|["Pass priority"]
494|priority|0|["pass_priority"]|-|["Pass priority"]
496|priority|1|["pass_priority"]|-|["Pass priority"]
498|priority|0|["pass_priority"]|-|["Pass priority"]
500|priority|1|["pass_priority"]|-|["Pass priority"]
502|priority|0|["pass_priority"]|-|["Pass priority"]
504|priority|1|["pass_priority"]|-|["Pass priority"]
506|priority|0|["pass_priority"]|-|["Pass priority"]
508|priority|1|["pass_priority"]|-|["Pass priority"]
510|priority|1|["pass_priority"]|-|["Pass priority"]
512|priority|0|["pass_priority"]|-|["Pass priority"]
514|priority|1|["pass_priority"]|-|["Pass priority"]
516|priority|0|["pass_priority"]|-|["Pass priority"]
518|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
520|priority|1|["pass_priority"]|-|["Pass priority"]
522|priority|0|["pass_priority"]|-|["Pass priority"]
524|priority|1|["pass_priority"]|-|["Pass priority"]
526|priority|0|["pass_priority"]|-|["Pass priority"]
528|declare_attacker|1|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 1"]
530|priority|1|["pass_priority"]|-|["Pass priority"]
532|priority|0|["pass_priority"]|-|["Pass priority"]
534|declare_blocker|0|["declare_blocker"]|-|["Serra Avenger blocks Precinct Captain"]
536|declare_blocker|0|["declare_blocker"]|-|["Soldier Token blocks Precinct Captain"]
538|priority|1|["pass_priority"]|-|["Pass priority"]
540|priority|0|["pass_priority"]|-|["Pass priority"]
542|multi_amount|1|[]|0|[]
544|multi_amount|1|[]|2|[]
546|priority|1|["pass_priority"]|-|["Pass priority"]
548|priority|0|["pass_priority"]|-|["Pass priority"]
550|priority|1|["pass_priority"]|-|["Pass priority"]
552|priority|0|["pass_priority"]|-|["Pass priority"]
554|priority|1|["pass_priority"]|-|["Pass priority"]
556|priority|0|["pass_priority"]|-|["Pass priority"]
558|priority|1|["pass_priority"]|-|["Pass priority"]
560|priority|0|["pass_priority"]|-|["Pass priority"]
562|priority|1|["pass_priority"]|-|["Pass priority"]
564|priority|0|["pass_priority"]|-|["Pass priority"]
566|priority|0|["pass_priority"]|-|["Pass priority"]
568|priority|1|["pass_priority"]|-|["Pass priority"]
570|priority|0|["pass_priority"]|-|["Pass priority"]
572|priority|1|["pass_priority"]|-|["Pass priority"]
574|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
576|priority|0|["activated_ability"]|-|["Imposing Sovereign — Cast Imposing Sovereign"]
578|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
580|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
582|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
584|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
586|priority|0|["pass_priority"]|-|["Pass priority"]
588|priority|1|["pass_priority"]|-|["Pass priority"]
590|priority|0|["pass_priority"]|-|["Pass priority"]
592|priority|1|["pass_priority"]|-|["Pass priority"]
594|priority|0|["pass_priority"]|-|["Pass priority"]
596|priority|1|["pass_priority"]|-|["Pass priority"]
598|declare_attacker|0|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 2"]
600|declare_attacker|0|["declare_attacker"]|-|["Serra Avenger attacks Full Game Seat 2"]
602|priority|0|["pass_priority"]|-|["Pass priority"]
604|priority|1|["pass_priority"]|-|["Pass priority"]
606|priority|0|["pass_priority"]|-|["Pass priority"]
608|priority|1|["pass_priority"]|-|["Pass priority"]
610|priority|0|["pass_priority"]|-|["Pass priority"]
612|priority|1|["pass_priority"]|-|["Pass priority"]
614|priority|0|["pass_priority"]|-|["Pass priority"]
616|priority|1|["pass_priority"]|-|["Pass priority"]
618|priority|0|["pass_priority"]|-|["Pass priority"]
620|priority|1|["pass_priority"]|-|["Pass priority"]
622|priority|0|["pass_priority"]|-|["Pass priority"]
624|priority|1|["pass_priority"]|-|["Pass priority"]
626|priority|0|["pass_priority"]|-|["Pass priority"]
628|priority|1|["pass_priority"]|-|["Pass priority"]
630|priority|0|["pass_priority"]|-|["Pass priority"]
632|priority|1|["pass_priority"]|-|["Pass priority"]
634|priority|1|["pass_priority"]|-|["Pass priority"]
636|priority|0|["pass_priority"]|-|["Pass priority"]
638|priority|1|["pass_priority"]|-|["Pass priority"]
640|priority|0|["pass_priority"]|-|["Pass priority"]
642|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
644|priority|1|["activated_ability"]|-|["Captain of the Watch — Cast Captain of the Watch"]
646|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
648|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
650|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
652|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
654|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
656|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
658|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
660|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
662|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
664|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
666|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
668|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
670|priority|1|["pass_priority"]|-|["Pass priority"]
672|priority|0|["pass_priority"]|-|["Pass priority"]
674|priority|1|["pass_priority"]|-|["Pass priority"]
676|priority|0|["pass_priority"]|-|["Pass priority"]
678|priority|1|["pass_priority"]|-|["Pass priority"]
680|priority|0|["pass_priority"]|-|["Pass priority"]
682|priority|1|["pass_priority"]|-|["Pass priority"]
684|priority|0|["pass_priority"]|-|["Pass priority"]
686|priority|1|["pass_priority"]|-|["Pass priority"]
688|priority|0|["pass_priority"]|-|["Pass priority"]
690|priority|1|["pass_priority"]|-|["Pass priority"]
692|priority|0|["pass_priority"]|-|["Pass priority"]
694|priority|1|["pass_priority"]|-|["Pass priority"]
696|priority|0|["pass_priority"]|-|["Pass priority"]
698|priority|1|["pass_priority"]|-|["Pass priority"]
700|priority|0|["pass_priority"]|-|["Pass priority"]
702|priority|0|["pass_priority"]|-|["Pass priority"]
704|priority|1|["pass_priority"]|-|["Pass priority"]
706|priority|0|["pass_priority"]|-|["Pass priority"]
708|priority|1|["pass_priority"]|-|["Pass priority"]
710|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
712|priority|0|["pass_priority"]|-|["Pass priority"]
714|priority|1|["pass_priority"]|-|["Pass priority"]
716|priority|0|["pass_priority"]|-|["Pass priority"]
718|priority|1|["pass_priority"]|-|["Pass priority"]
720|declare_attacker|0|["declare_attacker"]|-|["Imposing Sovereign attacks Full Game Seat 2"]
722|declare_attacker|0|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 2"]
724|declare_attacker|0|["declare_attacker"]|-|["Serra Avenger attacks Full Game Seat 2"]
726|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
728|priority|0|["pass_priority"]|-|["Pass priority"]
730|priority|1|["pass_priority"]|-|["Pass priority"]
732|priority|0|["pass_priority"]|-|["Pass priority"]
734|priority|1|["pass_priority"]|-|["Pass priority"]
736|priority|0|["pass_priority"]|-|["Pass priority"]
738|priority|1|["pass_priority"]|-|["Pass priority"]
740|priority|0|["pass_priority"]|-|["Pass priority"]
742|priority|1|["pass_priority"]|-|["Pass priority"]
744|priority|0|["pass_priority"]|-|["Pass priority"]
746|priority|1|["pass_priority"]|-|["Pass priority"]
748|priority|0|["pass_priority"]|-|["Pass priority"]
750|priority|1|["pass_priority"]|-|["Pass priority"]
752|priority|0|["pass_priority"]|-|["Pass priority"]
754|priority|1|["pass_priority"]|-|["Pass priority"]
756|priority|0|["pass_priority"]|-|["Pass priority"]
758|priority|1|["pass_priority"]|-|["Pass priority"]
760|priority|1|["pass_priority"]|-|["Pass priority"]
762|priority|0|["pass_priority"]|-|["Pass priority"]
764|priority|1|["pass_priority"]|-|["Pass priority"]
766|priority|0|["pass_priority"]|-|["Pass priority"]
768|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
770|priority|1|["activated_ability"]|-|["Hero of Bladehold — Cast Hero of Bladehold"]
772|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
774|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
776|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
778|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
780|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
782|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
784|mana_payment|1|["mana_ability"]|-|["Plains — {T}: Add {W}."]
786|mana_payment|1|["mana_pool"]|-|["Spend white mana from pool"]
788|priority|1|["pass_priority"]|-|["Pass priority"]
790|priority|0|["pass_priority"]|-|["Pass priority"]
792|priority|1|["pass_priority"]|-|["Pass priority"]
794|priority|0|["pass_priority"]|-|["Pass priority"]
796|priority|1|["pass_priority"]|-|["Pass priority"]
798|priority|0|["pass_priority"]|-|["Pass priority"]
800|declare_attacker|1|["declare_attacker"]|-|["Captain of the Watch attacks Full Game Seat 1"]
802|declare_attacker|1|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 1"]
804|declare_attacker|1|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 1"]
806|declare_attacker|1|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 1"]
808|priority|1|["pass_priority"]|-|["Pass priority"]
810|priority|0|["pass_priority"]|-|["Pass priority"]
812|declare_blocker|0|["declare_blocker"]|-|["Serra Avenger blocks Captain of the Watch"]
814|declare_blocker|0|["declare_blocker"]|-|["Soldier Token blocks Captain of the Watch"]
816|priority|1|["pass_priority"]|-|["Pass priority"]
818|priority|0|["pass_priority"]|-|["Pass priority"]
820|multi_amount|1|[]|0|[]
822|multi_amount|1|[]|3|[]
824|priority|1|["pass_priority"]|-|["Pass priority"]
826|priority|0|["pass_priority"]|-|["Pass priority"]
828|priority|1|["pass_priority"]|-|["Pass priority"]
830|priority|0|["pass_priority"]|-|["Pass priority"]
832|priority|1|["pass_priority"]|-|["Pass priority"]
834|priority|0|["pass_priority"]|-|["Pass priority"]
836|priority|1|["pass_priority"]|-|["Pass priority"]
838|priority|0|["pass_priority"]|-|["Pass priority"]
840|priority|0|["pass_priority"]|-|["Pass priority"]
842|priority|1|["pass_priority"]|-|["Pass priority"]
844|priority|0|["pass_priority"]|-|["Pass priority"]
846|priority|1|["pass_priority"]|-|["Pass priority"]
848|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
850|priority|0|["activated_ability"]|-|["White Knight — Cast White Knight"]
852|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
854|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
856|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
858|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
860|priority|0|["pass_priority"]|-|["Pass priority"]
862|priority|1|["pass_priority"]|-|["Pass priority"]
864|priority|0|["pass_priority"]|-|["Pass priority"]
866|priority|1|["pass_priority"]|-|["Pass priority"]
868|priority|0|["pass_priority"]|-|["Pass priority"]
870|priority|1|["pass_priority"]|-|["Pass priority"]
872|declare_attacker|0|["declare_attacker"]|-|["Imposing Sovereign attacks Full Game Seat 2"]
874|declare_attacker|0|["declare_attacker"]|-|["Precinct Captain attacks Full Game Seat 2"]
876|declare_attacker|0|["declare_attacker"]|-|["Serra Avenger attacks Full Game Seat 2"]
878|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
880|priority|0|["pass_priority"]|-|["Pass priority"]
882|priority|1|["pass_priority"]|-|["Pass priority"]
884|declare_blocker|1|["declare_blocker"]|-|["Soldier Token blocks Imposing Sovereign"]
886|declare_blocker|1|["declare_blocker"]|-|["Soldier Token blocks Imposing Sovereign"]
888|declare_blocker|1|["declare_blocker"]|-|["Soldier Token blocks Imposing Sovereign"]
890|priority|0|["pass_priority"]|-|["Pass priority"]
892|priority|1|["pass_priority"]|-|["Pass priority"]
894|priority|0|["pass_priority"]|-|["Pass priority"]
896|priority|1|["pass_priority"]|-|["Pass priority"]
898|priority|0|["pass_priority"]|-|["Pass priority"]
900|priority|1|["pass_priority"]|-|["Pass priority"]
902|multi_amount|0|[]|0|[]
904|multi_amount|0|[]|0|[]
906|multi_amount|0|[]|2|[]
908|priority|0|["pass_priority"]|-|["Pass priority"]
910|priority|1|["pass_priority"]|-|["Pass priority"]
912|priority|0|["pass_priority"]|-|["Pass priority"]
914|priority|1|["pass_priority"]|-|["Pass priority"]
916|priority|0|["pass_priority"]|-|["Pass priority"]
918|priority|1|["pass_priority"]|-|["Pass priority"]
920|priority|0|["pass_priority"]|-|["Pass priority"]
922|priority|1|["pass_priority"]|-|["Pass priority"]
924|priority|1|["pass_priority"]|-|["Pass priority"]
926|priority|0|["pass_priority"]|-|["Pass priority"]
928|priority|1|["pass_priority"]|-|["Pass priority"]
930|priority|0|["pass_priority"]|-|["Pass priority"]
