2|choose_object|0|["choice"]|-|["Full Game Seat 1"]
260|priority|0|["pass_priority"]|-|["Pass priority"]
262|priority|1|["pass_priority"]|-|["Pass priority"]
264|priority|0|["pass_priority"]|-|["Pass priority"]
266|priority|1|["pass_priority"]|-|["Pass priority"]
268|priority|0|["pass_priority"]|-|["Pass priority"]
270|priority|1|["pass_priority"]|-|["Pass priority"]
272|priority|0|["pass_priority"]|-|["Pass priority"]
274|priority|1|["pass_priority"]|-|["Pass priority"]
276|priority|1|["pass_priority"]|-|["Pass priority"]
278|priority|0|["pass_priority"]|-|["Pass priority"]
280|priority|1|["pass_priority"]|-|["Pass priority"]
282|priority|0|["pass_priority"]|-|["Pass priority"]
284|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
286|priority|1|["pass_priority"]|-|["Pass priority"]
288|priority|0|["pass_priority"]|-|["Pass priority"]
290|priority|1|["pass_priority"]|-|["Pass priority"]
292|priority|0|["pass_priority"]|-|["Pass priority"]
294|priority|1|["pass_priority"]|-|["Pass priority"]
296|priority|0|["pass_priority"]|-|["Pass priority"]
298|priority|1|["pass_priority"]|-|["Pass priority"]
300|priority|0|["pass_priority"]|-|["Pass priority"]
302|priority|1|["pass_priority"]|-|["Pass priority"]
304|priority|0|["pass_priority"]|-|["Pass priority"]
306|priority|1|["pass_priority"]|-|["Pass priority"]
308|priority|0|["pass_priority"]|-|["Pass priority"]
310|priority|0|["pass_priority"]|-|["Pass priority"]
312|priority|1|["pass_priority"]|-|["Pass priority"]
314|priority|0|["pass_priority"]|-|["Pass priority"]
316|priority|1|["pass_priority"]|-|["Pass priority"]
318|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
320|priority|0|["pass_priority"]|-|["Pass priority"]
322|priority|1|["pass_priority"]|-|["Pass priority"]
324|priority|0|["pass_priority"]|-|["Pass priority"]
326|priority|1|["pass_priority"]|-|["Pass priority"]
328|priority|0|["pass_priority"]|-|["Pass priority"]
330|priority|1|["pass_priority"]|-|["Pass priority"]
332|priority|0|["pass_priority"]|-|["Pass priority"]
334|priority|1|["pass_priority"]|-|["Pass priority"]
336|priority|0|["pass_priority"]|-|["Pass priority"]
338|priority|1|["pass_priority"]|-|["Pass priority"]
340|priority|0|["pass_priority"]|-|["Pass priority"]
342|priority|1|["pass_priority"]|-|["Pass priority"]
344|priority|1|["pass_priority"]|-|["Pass priority"]
346|priority|0|["pass_priority"]|-|["Pass priority"]
348|priority|1|["pass_priority"]|-|["Pass priority"]
350|priority|0|["pass_priority"]|-|["Pass priority"]
352|priority|1|["activated_ability"]|-|["Plains — Play Plains"]
354|priority|1|["pass_priority"]|-|["Pass priority"]
356|priority|0|["pass_priority"]|-|["Pass priority"]
358|priority|1|["pass_priority"]|-|["Pass priority"]
360|priority|0|["pass_priority"]|-|["Pass priority"]
362|priority|1|["pass_priority"]|-|["Pass priority"]
364|priority|0|["pass_priority"]|-|["Pass priority"]
366|priority|1|["pass_priority"]|-|["Pass priority"]
368|priority|0|["pass_priority"]|-|["Pass priority"]
370|priority|1|["pass_priority"]|-|["Pass priority"]
372|priority|0|["pass_priority"]|-|["Pass priority"]
374|priority|1|["pass_priority"]|-|["Pass priority"]
376|priority|0|["pass_priority"]|-|["Pass priority"]
378|priority|0|["pass_priority"]|-|["Pass priority"]
380|priority|1|["pass_priority"]|-|["Pass priority"]
382|priority|0|["pass_priority"]|-|["Pass priority"]
384|priority|1|["pass_priority"]|-|["Pass priority"]
386|priority|0|["activated_ability"]|-|["Plains — Play Plains"]
388|priority|0|["activated_ability"]|-|["Gideon Jura — Cast Gideon Jura"]
390|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
392|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
394|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
396|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
398|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
400|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
